[4.120000000000001, 5.120000000000001]; [0.0, 189380958.875],[0.15747964283157742, 0.8217292812342805, 0.0, 0.09894358074335986, 0.42857142857142855, 0.27733617398227994, 0.5225130659625515, 0.6058261265361857, 4.8088997138245316e-05]
[4.315000000000001, 5.315000000000001]; [0.0, 189380958.875],[0.27527255055369154, 0.8639099380601326, 0.0, 0.09442056465812614, 0.48936170212765956, 0.2738679579897483, 0.5077561674543859, 0.6491327026595668, 0.00020358829126750135]
[4.315000000000001, 5.315000000000001]; [51336.0, 189432294.875],[0.27580646067966064, 0.8411659895015638, 0.0, 0.09798118747303136, 0.5053763440860215, 0.28310051949574033, 0.5089118668102659, 0.6769489705604969, 0.0006929710225636298]
[4.315000000000001, 5.315000000000001]; [102672.0, 189483630.875],[0.2759623327752059, 0.8302937179661989, 0.0, 0.09934488922143708, 0.4673913043478261, 0.2867052020882801, 0.492956690715999, 0.6377426532181025, 0.0007279827512844671]
[4.315000000000001, 5.315000000000001]; [154008.0, 189534966.875],[0.27675268673584863, 0.8456096899010891, 0.0, 0.10001107249717164, 0.46153846153846156, 0.2873978153051067, 0.5102292278670124, 0.6625870294509348, 0.0008349781587902791]
[4.510000000000002, 5.510000000000002]; [0.0, 189380958.875],[0.3168694943252197, 0.8851357519200588, 0.0, 0.0903986873870515, 0.4854368932038835, 0.3785939280427295, 0.43597487666164136, 0.6226883735313183, 0.006684860976983976]
[4.510000000000002, 5.510000000000002]; [51336.0, 189432294.875],[0.3175728884015172, 0.8965718274916882, 0.0, 0.09360169790021182, 0.4854368932038835, 0.39094086813475015, 0.4371743631250019, 0.6226883735313183, 0.008326874919021756]
[4.510000000000002, 5.510000000000002]; [102672.0, 189483630.875],[0.3180058237782142, 0.8960098915213633, 0.0, 0.0950639717921496, 0.4807692307692308, 0.3963808858746716, 0.4375810101298159, 0.6262455418381343, 0.009035387723976565]
[4.510000000000002, 5.510000000000002]; [154008.0, 189534966.875],[0.31817505898792664, 0.8951574710173019, 0.0, 0.09584322358771621, 0.46601941747572817, 0.39985992563939726, 0.43694830004694374, 0.5946304470323066, 0.010108235491377111]
[4.510000000000002, 5.510000000000002]; [205344.0, 189586302.875],[0.3183496032043372, 0.8858354552547961, 0.0, 0.09650416786192657, 0.46601941747572817, 0.4024396093883435, 0.4373665809154804, 0.6226883735313183, 0.01150811916777012]
[4.510000000000002, 5.510000000000002]; [256680.0, 189637638.875],[0.31842052995853204, 0.8852105965313513, 0.0, 0.09703236574746008, 0.4563106796116505, 0.4039480087384592, 0.43797945007176375, 0.6226883735313183, 0.01218013134465156]
[4.510000000000002, 5.510000000000002]; [308016.0, 189688974.875],[0.3184117450845808, 0.8932847695843323, 0.0, 0.09773288449953282, 0.44660194174757284, 0.4065287808761104, 0.43781435532524104, 0.5946304470323066, 0.010024955995566135]
[4.510000000000002, 5.510000000000002]; [359352.0, 189740310.875],[0.3185619801586427, 0.8837406955062628, 0.0, 0.09812398475009139, 0.47115384615384615, 0.4076157599057494, 0.4388394336148449, 0.6262455418381343, 0.01055276220528364]
[4.510000000000002, 5.510000000000002]; [410688.0, 189791646.875],[0.3189188834646035, 0.8832183246644119, 0.0, 0.09856487082577269, 0.4368932038834951, 0.40967106794087105, 0.4384319768957915, 0.5946304470323066, 0.01083721527475711]
[4.510000000000002, 5.510000000000002]; [462024.0, 189842982.875],[0.3188504467678112, 0.8920475355553056, 0.0, 0.0986862133812634, 0.46601941747572817, 0.4100617652958679, 0.4387315379811303, 0.6226883735313183, 0.011019859590528553]
