[4.12, 5.12]; [0.0, 189380958.875],[0.15747964283157742, 0.8217292812342805, 0.0, 0.09894358074335986, 0.42857142857142855, 0.27733617398227994, 0.5225130659625515, 0.6058261265361857, 4.8088997138245316e-05]
[4.38, 5.38]; [0.0, 189380958.875],[0.27527255055369154, 0.8639099380601326, 0.0, 0.09442056465812614, 0.48936170212765956, 0.2738679579897483, 0.5077561674543859, 0.6491327026595668, 0.00020358829126750135]
[4.38, 5.38]; [38502.0, 189419460.875],[0.2756662330228784, 0.8592487402233344, 0.0, 0.09765454754754675, 0.5425531914893617, 0.2825040901250232, 0.49259190028037325, 0.7433877467942194, 0.0008177409898910347]
[4.38, 5.38]; [77004.0, 189457962.875],[0.27586128585000125, 0.8399557584363131, 0.0, 0.0988120218289919, 0.44086021505376344, 0.2852635683354439, 0.49271840223618524, 0.6141249999999999, 0.0007325831280312598]
[4.38, 5.38]; [115506.0, 189496464.875],[0.2770345393554267, 0.836751099972359, 0.0, 0.0996055684379055, 0.449438202247191, 0.2843540534730991, 0.495793360364133, 0.6170587132055356, 0.000798902371363279]
[4.38, 5.38]; [154008.0, 189534966.875],[0.27675268673584863, 0.8456096899010891, 0.0, 0.10001107249717164, 0.46153846153846156, 0.2873978153051067, 0.5102292278670124, 0.6625870294509348, 0.0008349781587902791]
[4.640000000000001, 5.640000000000001]; [0.0, 189380958.875],[0.21182044603513375, 0.8935489083939111, 0.0, 0.08932068176317394, 0.4824561403508772, 0.3807330055453234, 0.43768786162166984, 0.6075136635245519, 0.0057233467719572]
[4.640000000000001, 5.640000000000001]; [38502.0, 189419460.875],[0.3084784839086463, 0.8914591042126335, 0.0, 0.09187246968946684, 0.41964285714285715, 0.4526044066789798, 0.4386705244788751, 0.5496530152278397, 0.008334839658326243]
[4.640000000000001, 5.640000000000001]; [77004.0, 189457962.875],[0.30893145452005205, 0.8986471543013621, 0.0, 0.09310558487440446, 0.4732142857142857, 0.4584694064429533, 0.4387281764911214, 0.6264971134239754, 0.009698461719796716]
[4.640000000000001, 5.640000000000001]; [115506.0, 189496464.875],[0.2123376415245458, 0.8820603422657097, 0.0, 0.09405983938804012, 0.46551724137931033, 0.39941698985212426, 0.43944516065409256, 0.5858188339892393, 0.007743759370862483]
[4.640000000000001, 5.640000000000001]; [154008.0, 189534966.875],[0.21245557650497, 0.8714978141434359, 0.0, 0.09465531403865665, 0.4247787610619469, 0.401717442896723, 0.43916597265448365, 0.5244872612533985, 0.009542807445620133]
[4.640000000000001, 5.640000000000001]; [192510.0, 189573468.875],[0.2127013659110485, 0.8708308035466821, 0.0, 0.09525281654956254, 0.3893805309734513, 0.4041272059753558, 0.4394569585030844, 0.5037862541135341, 0.009234738918747517]
