zoom_level,alternative,avg_time_in_seconds,number_of_samples,number_of_processors,example
1,right,0.12580285885999729,2150,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.12824171580999974,2150,4,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.12736422964000213,2150,4,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.1265298328500012,2150,4,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.12475414654000361,2150,4,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.12642222367000158,2150,4,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.12663446846999704,2150,4,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1273408106700026,2150,4,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.1259479256700024,2150,4,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.12667523589600113,2150,4,average
1,right,0.12610072583600052,2150,4,average
1,left,0.12591548556999896,2150,5,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.12523800547000064,2150,5,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.13011995790000128,2150,5,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.12909133365999878,2150,5,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.12997185233999972,2150,5,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.12887052899000082,2150,5,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.13008365353000045,2150,5,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.1295071733499981,2150,5,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.13078966040000067,2150,5,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.1293113619199994,2150,5,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.12937612194800022,2150,5,average
1,right,0.12840368067799954,2150,5,average
1,left,0.13308625062000373,2150,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.13197617631999947,2150,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.13310192520999864,2150,6,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.13220584245999817,2150,6,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.13301578690000043,2150,6,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.1326250516500022,2150,6,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.13288992765999866,2150,6,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.13109502695999709,2150,6,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.13299292099000012,2150,6,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.13194854960000157,2150,6,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.1330173622760003,2150,6,average
1,right,0.1319701293979997,2150,6,average
1,left,0.13609143785000014,2150,7,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.13546336041999893,2150,7,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.1362216526300017,2150,7,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.13561240773999997,2150,7,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.13568737995999983,2150,7,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.13600864563999493,2150,7,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.1363305397000022,2150,7,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.13547756053999366,2150,7,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.13530841574000077,2150,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.13558346228999654,2150,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.1359278851760009,2150,7,average
1,right,0.1356290873259968,2150,7,average
1,left,0.13877076368000416,2150,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.1386020077000012,2150,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.13861522739000065,2150,8,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.13856455836999884,2150,8,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.13887760493000315,2150,8,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.13845701090999682,2150,8,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.1393060853299994,2150,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.13893577574999655,2150,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.13791622917000496,2150,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.13811525717000223,2150,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.13869718210000248,2150,8,average
1,right,0.13853492197999911,2150,8,average
1,left,0.12292547093999928,901,2,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.12242663197999719,901,2,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.12342945428999882,901,2,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.12391615337000075,901,2,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.1215829852799925,901,2,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.11974992346999898,901,2,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.11985032840000713,901,2,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.11953637358999913,901,2,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.11998418881000361,901,2,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.11932722765999643,901,2,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.12155448554400028,901,2,average
1,right,0.12099126201399849,901,2,average
1,left,0.12136178898999787,901,3,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.12065451406000648,901,3,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.12114555244000258,901,3,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.11984374966000359,901,3,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.12087184574000276,901,3,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.12020629009000004,901,3,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.12095644242999697,901,3,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.12033594233999793,901,3,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.12086679473000003,901,3,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.11992398951000723,901,3,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.12104048486600005,901,3,average
1,right,0.12019289713200305,901,3,average
1,left,0.12330096942000637,901,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.1221780185300031,901,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.12349974511000256,901,4,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.12238502433000577,901,4,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.1235158684399994,901,4,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.12174354380000295,901,4,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.12339410038000097,901,4,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.12167777908000062,901,4,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.12327243454999916,901,4,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.12298725837000347,901,4,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.1233966235800017,901,4,average
1,right,0.12219432482200318,901,4,average
1,left,0.12570248705000267,901,5,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.12584480243000143,901,5,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.1252385024799969,901,5,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.12547335447000477,901,5,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.12586727095999778,901,5,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.1251634821100015,901,5,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.12580832153999835,901,5,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.12532353593000153,901,5,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1251640941900041,901,5,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.1252679477699985,901,5,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.12555613524399994,901,5,average
1,right,0.12541462454200153,901,5,average
1,left,0.12922327170999778,901,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.12740789479999876,901,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.12860592850000102,901,6,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.12808293957000388,901,6,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.1286830032599937,901,6,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.12870346317999976,901,6,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.12892780883999877,901,6,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.1287325288899956,901,6,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1285083065100025,901,6,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.12819322377999925,901,6,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.12878966376399875,901,6,average
1,right,0.12822401004399944,901,6,average
1,left,0.1323914173599951,901,7,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.131377378520001,901,7,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.13194061246000274,901,7,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.13149099843999465,901,7,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.1326815841699954,901,7,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.13208072704000187,901,7,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.13568752031000259,901,7,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.13381545938999806,901,7,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.13168345991000024,901,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.13146392758999353,901,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.13287691884199923,901,7,average
1,right,0.13204569819599782,901,7,average
1,left,0.13471773311000107,901,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.13450350828999943,901,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.13666667039999994,901,8,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.1382775426399985,901,8,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.13826410889999352,901,8,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.13609847095000077,901,8,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.13432987241000774,901,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.13406311388999712,901,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1370978028100035,901,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.13788275839000563,901,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.13621523752600115,901,8,average
1,right,0.1361650788320003,901,8,average
1,left,0.12091364248999525,717,2,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.11942510576999667,717,2,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.11973392574999707,717,2,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.11925177760999758,717,2,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.12020087419000447,717,2,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.11937752553999417,717,2,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.12012389315999826,717,2,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.1201008849900063,717,2,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1200869789799981,717,2,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.1188966316799997,717,2,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.12021186291399863,717,2,average
1,right,0.11941038511799888,717,2,average
1,left,0.12149698141000044,717,3,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.12095415354000578,717,3,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.12143588234000163,717,3,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.12167794459000106,717,3,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.12264604287000111,717,3,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.1212391969500004,717,3,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.1230336823000016,717,3,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.12145626817999983,717,3,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.12219832736999706,717,3,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.12081691659000171,717,3,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.12216218325800036,717,3,average
1,right,0.12122889597000178,717,3,average
1,left,0.12458166088000326,717,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.12345280964999801,717,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.12414377523999974,717,4,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.1237927825099996,717,4,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.12387097699999686,717,4,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.12360007182999652,717,4,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.12396530022000661,717,4,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.12314410093999868,717,4,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.12456093712999973,717,4,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.12297667195999566,717,4,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.12422453009400125,717,4,average
1,right,0.12339328737799768,717,4,average
1,left,0.12569190083000648,717,5,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.12551448164999784,717,5,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.1261529706500005,717,5,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.1258830321700043,717,5,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.12663211306999983,717,5,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.1254983521599934,717,5,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.1262974720999955,717,5,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.12566001507999316,717,5,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1261502778600061,717,5,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.12594080386000314,717,5,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.1261849469020017,717,5,average
1,right,0.12569933698399838,717,5,average
1,left,0.12973079701999268,717,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.12860223845999827,717,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.12928449985000043,717,6,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.1285888393999994,717,6,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.1297371920400019,717,6,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.12876427354000042,717,6,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.12946424211000704,717,6,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.1289246870899933,717,6,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1287387972400029,717,6,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.12855197713000052,717,6,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.12939110565200101,717,6,average
1,right,0.1286864031239984,717,6,average
1,left,0.13168996430000335,717,7,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.1313109629000064,717,7,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.1329015622800034,717,7,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.1311891639700025,717,7,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.1312661287300034,717,7,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.12944985316999919,717,7,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.13033148763999633,717,7,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.12998495038999863,717,7,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.12961610685999403,717,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.12970014781999453,717,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.13116104996200012,717,7,average
1,right,0.13032701565000024,717,7,average
1,left,0.13267811693999648,717,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.13261919415000192,717,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.1326530745799937,717,8,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.13167187858000035,717,8,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.1329451687600067,717,8,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.13247723110999687,717,8,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.13264772062000701,717,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.13185521491000146,717,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.13227576272999614,717,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.1320792988700032,717,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.13263996872600003,717,8,average
1,right,0.13214056352400078,717,8,average
2,left,0.11463651434000001,1091,2,[5.5; 7.5]; [700000000; 1078761917.5]
2,right,0.11448708556000002,1091,2,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,0.11455893264000004,1091,2,[4.0; 6.0]; [0.0; 378761917.75]
2,right,0.11435880867000002,1091,2,[4.0; 6.0]; [0.0; 378761917.75]
2,left,0.11482083178000003,1091,2,[6.0; 8.0]; [300000000; 678761917.75]
2,right,0.11472110758999995,1091,2,[6.0; 8.0]; [300000000; 678761917.75]
2,left,0.1147230741700001,1091,2,[7.0; 9.0]; [200000000; 578761917.75]
2,right,0.11483168528000007,1091,2,[7.0; 9.0]; [200000000; 578761917.75]
2,left,0.11493521785,1091,2,[3.0; 5.0]; [0.0; 378761917.75]
2,right,0.11532950817,1091,2,[3.0; 5.0]; [0.0; 378761917.75]
2,left,0.11473491415600004,1091,2,average
2,right,0.11474563905400001,1091,2,average
2,left,0.11671410213999991,1091,3,[5.5; 7.5]; [700000000; 1078761917.5]
2,right,0.11622967179,1091,3,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,0.11626022754000019,1091,3,[4.0; 6.0]; [0.0; 378761917.75]
2,right,0.11594324336,1091,3,[4.0; 6.0]; [0.0; 378761917.75]
2,left,0.11635758962000012,1091,3,[6.0; 8.0]; [300000000; 678761917.75]
2,right,0.11613734758999981,1091,3,[6.0; 8.0]; [300000000; 678761917.75]
2,left,0.11641814977999985,1091,3,[7.0; 9.0]; [200000000; 578761917.75]
2,right,0.11597144370999984,1091,3,[7.0; 9.0]; [200000000; 578761917.75]
2,left,0.11631104462000025,1091,3,[3.0; 5.0]; [0.0; 378761917.75]
2,right,0.11617481298000001,1091,3,[3.0; 5.0]; [0.0; 378761917.75]
2,left,0.11641222274000004,1091,3,average
2,right,0.11609130388599993,1091,3,average
2,left,0.1193781657400001,1091,4,[5.5; 7.5]; [700000000; 1078761917.5]
2,right,0.11877768475999971,1091,4,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,0.11934503346999975,1091,4,[4.0; 6.0]; [0.0; 378761917.75]
2,right,0.11915283999999986,1091,4,[4.0; 6.0]; [0.0; 378761917.75]
2,left,0.11947476697000013,1091,4,[6.0; 8.0]; [300000000; 678761917.75]
2,right,0.11985558483000033,1091,4,[6.0; 8.0]; [300000000; 678761917.75]
2,left,0.12140055674999985,1091,4,[7.0; 9.0]; [200000000; 578761917.75]
2,right,0.12104543476000003,1091,4,[7.0; 9.0]; [200000000; 578761917.75]
2,left,0.12099680688000035,1091,4,[3.0; 5.0]; [0.0; 378761917.75]
2,right,0.12070322987999987,1091,4,[3.0; 5.0]; [0.0; 378761917.75]
2,left,0.12011906596200003,1091,4,average
2,right,0.11990695484599996,1091,4,average
2,left,0.12412931489000016,1091,5,[5.5; 7.5]; [700000000; 1078761917.5]
2,right,0.12344241919000012,1091,5,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,0.1237084508800001,1091,5,[4.0; 6.0]; [0.0; 378761917.75]
2,right,0.12451980461999995,1091,5,[4.0; 6.0]; [0.0; 378761917.75]
2,left,0.12414222331999952,1091,5,[6.0; 8.0]; [300000000; 678761917.75]
2,right,0.12376541732000021,1091,5,[6.0; 8.0]; [300000000; 678761917.75]
2,left,0.12376612313999999,1091,5,[7.0; 9.0]; [200000000; 578761917.75]
2,right,0.12411435736999976,1091,5,[7.0; 9.0]; [200000000; 578761917.75]
2,left,0.12400802508000026,1091,5,[3.0; 5.0]; [0.0; 378761917.75]
2,right,0.12386760992999996,1091,5,[3.0; 5.0]; [0.0; 378761917.75]
2,left,0.12395082746200001,1091,5,average
2,right,0.123941921686,1091,5,average
2,left,0.12593952951000006,1091,6,[5.5; 7.5]; [700000000; 1078761917.5]
2,right,0.12568271733000017,1091,6,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,0.12626979587999984,1091,6,[4.0; 6.0]; [0.0; 378761917.75]
2,right,0.12589989153000034,1091,6,[4.0; 6.0]; [0.0; 378761917.75]
2,left,0.12577764530999958,1091,6,[6.0; 8.0]; [300000000; 678761917.75]
2,right,0.12632819660999986,1091,6,[6.0; 8.0]; [300000000; 678761917.75]
2,left,0.12720115735000037,1091,6,[7.0; 9.0]; [200000000; 578761917.75]
2,right,0.12680546856999966,1091,6,[7.0; 9.0]; [200000000; 578761917.75]
2,left,0.1266455831999997,1091,6,[3.0; 5.0]; [0.0; 378761917.75]
2,right,0.1259390841000004,1091,6,[3.0; 5.0]; [0.0; 378761917.75]
2,left,0.12636674224999994,1091,6,average
2,right,0.12613107162800008,1091,6,average
2,left,0.1303745992100005,1091,7,[5.5; 7.5]; [700000000; 1078761917.5]
2,right,0.12896803258999967,1091,7,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,0.13036331591000022,1091,7,[4.0; 6.0]; [0.0; 378761917.75]
2,right,0.12950898066000036,1091,7,[4.0; 6.0]; [0.0; 378761917.75]
2,left,0.13066804491000084,1091,7,[6.0; 8.0]; [300000000; 678761917.75]
2,right,0.13051325228999985,1091,7,[6.0; 8.0]; [300000000; 678761917.75]
2,left,0.13046589271000017,1091,7,[7.0; 9.0]; [200000000; 578761917.75]
2,right,0.1292147461600007,1091,7,[7.0; 9.0]; [200000000; 578761917.75]
2,left,0.13056144316999962,1091,7,[3.0; 5.0]; [0.0; 378761917.75]
2,right,0.1296930661600004,1091,7,[3.0; 5.0]; [0.0; 378761917.75]
2,left,0.13048665918200025,1091,7,average
2,right,0.1295796155720002,1091,7,average
2,left,0.13364598552000076,1091,8,[5.5; 7.5]; [700000000; 1078761917.5]
2,right,0.13270751657000004,1091,8,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,0.13320252934999985,1091,8,[4.0; 6.0]; [0.0; 378761917.75]
2,right,0.13294426773999932,1091,8,[4.0; 6.0]; [0.0; 378761917.75]
2,left,0.13343400978999967,1091,8,[6.0; 8.0]; [300000000; 678761917.75]
2,right,0.13292562829000076,1091,8,[6.0; 8.0]; [300000000; 678761917.75]
2,left,0.13267215376999958,1091,8,[7.0; 9.0]; [200000000; 578761917.75]
2,right,0.13230117963999988,1091,8,[7.0; 9.0]; [200000000; 578761917.75]
2,left,0.13388348209000014,1091,8,[3.0; 5.0]; [0.0; 378761917.75]
2,right,0.1329850116399996,1091,8,[3.0; 5.0]; [0.0; 378761917.75]
2,left,0.133367632104,1091,8,average
2,right,0.13277272077599994,1091,8,average
2,left,0.11886361373999989,474,2,[5.5; 7.5]; [700000000; 1078761917.5]
2,right,0.11823432844999957,474,2,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,0.11918654007999976,474,2,[4.0; 6.0]; [0.0; 378761917.75]
2,right,0.11809523895999974,474,2,[4.0; 6.0]; [0.0; 378761917.75]
2,left,0.11928927127999941,474,2,[6.0; 8.0]; [300000000; 678761917.75]
2,right,0.11776398601999973,474,2,[6.0; 8.0]; [300000000; 678761917.75]
2,left,0.11831344317999992,474,2,[7.0; 9.0]; [200000000; 578761917.75]
2,right,0.11827280243000018,474,2,[7.0; 9.0]; [200000000; 578761917.75]
2,left,0.11832072734999997,474,2,[3.0; 5.0]; [0.0; 378761917.75]
2,right,0.11855476354999951,474,2,[3.0; 5.0]; [0.0; 378761917.75]
2,left,0.11879471912599979,474,2,average
2,right,0.11818422388199974,474,2,average
2,left,0.12077599372000009,474,3,[5.5; 7.5]; [700000000; 1078761917.5]
2,right,0.1199552955799993,474,3,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,0.12053784446999999,474,3,[4.0; 6.0]; [0.0; 378761917.75]
2,right,0.12031346170999882,474,3,[4.0; 6.0]; [0.0; 378761917.75]
2,left,0.12086189191000131,474,3,[6.0; 8.0]; [300000000; 678761917.75]
2,right,0.1199532523400012,474,3,[6.0; 8.0]; [300000000; 678761917.75]
2,left,0.12095814975999929,474,3,[7.0; 9.0]; [200000000; 578761917.75]
2,right,0.12021691135999844,474,3,[7.0; 9.0]; [200000000; 578761917.75]
2,left,0.1210110943099994,474,3,[3.0; 5.0]; [0.0; 378761917.75]
2,right,0.1196552535900014,474,3,[3.0; 5.0]; [0.0; 378761917.75]
2,left,0.120828994834,474,3,average
2,right,0.12001883491599985,474,3,average
2,left,0.12305255224000121,474,4,[5.5; 7.5]; [700000000; 1078761917.5]
2,right,0.1230296255799999,474,4,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,0.12245275260000199,474,4,[4.0; 6.0]; [0.0; 378761917.75]
2,right,0.12140988332000006,474,4,[4.0; 6.0]; [0.0; 378761917.75]
2,left,0.12244571299999961,474,4,[6.0; 8.0]; [300000000; 678761917.75]
2,right,0.1222361359499996,474,4,[6.0; 8.0]; [300000000; 678761917.75]
2,left,0.12240464429999974,474,4,[7.0; 9.0]; [200000000; 578761917.75]
2,right,0.12226646086000073,474,4,[7.0; 9.0]; [200000000; 578761917.75]
2,left,0.12296961422999857,474,4,[3.0; 5.0]; [0.0; 378761917.75]
2,right,0.12192742083999975,474,4,[3.0; 5.0]; [0.0; 378761917.75]
2,left,0.12266505527400022,474,4,average
2,right,0.12217390531000001,474,4,average
2,left,0.1254649722799991,474,5,[5.5; 7.5]; [700000000; 1078761917.5]
2,right,0.1248624587900008,474,5,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,0.12560589890000073,474,5,[4.0; 6.0]; [0.0; 378761917.75]
2,right,0.12563112817000047,474,5,[4.0; 6.0]; [0.0; 378761917.75]
2,left,0.12577004334000094,474,5,[6.0; 8.0]; [300000000; 678761917.75]
2,right,0.12468555668999898,474,5,[6.0; 8.0]; [300000000; 678761917.75]
2,left,0.12574111826000034,474,5,[7.0; 9.0]; [200000000; 578761917.75]
2,right,0.12490454045999969,474,5,[7.0; 9.0]; [200000000; 578761917.75]
2,left,0.12490419667999958,474,5,[3.0; 5.0]; [0.0; 378761917.75]
2,right,0.12499006753999993,474,5,[3.0; 5.0]; [0.0; 378761917.75]
2,left,0.12549724589200015,474,5,average
2,right,0.12501475032999998,474,5,average
2,left,0.12728257056999837,474,6,[5.5; 7.5]; [700000000; 1078761917.5]
2,right,0.1275073799200004,474,6,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,0.12746666513000038,474,6,[4.0; 6.0]; [0.0; 378761917.75]
2,right,0.1273307279200003,474,6,[4.0; 6.0]; [0.0; 378761917.75]
2,left,0.1282157036600006,474,6,[6.0; 8.0]; [300000000; 678761917.75]
