zoom_level,alternative,avg_time_in_seconds,number_of_samples,example
1,right,0.011031563050000841,392,[3.0;  7.0];  [300000000;  1057523835.5]
1,left,0.004643941290000839,392,[4.5;  8.5];  [300000000;  1057523835.5]
1,right,0.012236744600002111,392,[4.5;  8.5];  [300000000;  1057523835.5]
1,left,0.005251157572000011,392,average
1,right,0.010700969306000388,392,average
2,left,0.11287107141,8327,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.25058777896,8327,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.16523255720000002,8327,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.2550311237299999,8327,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.11635759871000005,8327,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.2492676159199999,8327,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.17157670313000012,8327,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.2568052333999998,8327,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.18908281510999983,8327,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.25873817435000007,8327,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.15102414911200002,8327,average
2,right,0.254085985272,8327,average
2,left,0.00757884372999996,671,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.020565510210000183,671,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.012255955889999939,671,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.01829655831999986,671,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.008632903890000137,671,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.01804872777000014,671,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.015024645450000094,671,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.020482510940000226,671,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.015432424580000088,671,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.01836146083000017,671,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.011784954708000044,671,average
2,right,0.019150953614000116,671,average
2,left,0.010622157149999794,928,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.025717906010000034,928,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.0175566771299998,928,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.030236209159999985,928,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.013915299909999988,928,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.028139070650000236,928,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.018498577000000013,928,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.028002049389999967,928,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.021115703680000025,928,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.029002984350000247,928,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.016341682973999926,928,average
2,right,0.028219643912000093,928,average
2,left,0.009582154569999944,948,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.02346503724999991,948,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.017208485049999923,948,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.023193445100000078,948,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.013572389640000324,948,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.02588998102000005,948,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.017727485190000038,948,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.02545073930000001,948,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.021674919779999868,948,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.024788243679999482,948,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.01595308684600002,948,average
2,right,0.024557489269999906,948,average
2,left,0.02857479715000011,2180,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.056313826189999645,2180,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.04401370888000031,2180,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.06105842466000013,2180,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.03138645686000018,2180,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.05893422397999984,2180,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.04638828294000007,2180,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.06660950598,2180,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.04961824751999984,2180,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.06899249118,2180,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.0399962986700001,2180,average
2,right,0.06238169439799992,2180,average
2,left,0.01449051508000025,1418,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.03506429784999966,1418,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.025807299460000196,1418,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.03490440782999997,1418,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.01952805757999954,1418,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.0431920187999998,1418,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.026445380530000194,1418,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.04227531513000031,1418,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.03252571556999953,1418,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.04434589576999997,1418,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.023759393643999944,1418,average
2,right,0.039956387075999945,1418,average
2,left,0.01487493551,1091,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.02865482204999978,1091,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.02196512752999979,1091,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.030461927769999876,1091,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.0160915924599999,1091,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.02843476079000027,1091,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.022624599360000275,1091,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.03149366096999984,1091,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.02473409978999996,1091,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.03089204096000003,1091,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.020058070929999984,1091,average
2,right,0.029987442507999958,1091,average
2,left,0.004803145739999764,474,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.012054279569999835,474,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.00857354445999988,474,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.011717936800000075,474,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.006501180909999675,474,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.013408356129999674,474,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.009107409480000115,474,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.0130692234899999,474,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.01064683217000038,474,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.012557814699999881,474,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.007926422551999962,474,average
2,right,0.012561522137999872,474,average
2,left,0.009324946520000026,837,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.025923344189999965,837,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.015037211470000216,837,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.022778749949999906,837,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.010829128930000138,837,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.021965387289999968,837,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.01784037527999999,837,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.025451519759999996,837,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.019030717690000074,837,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.02260981360999949,837,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.014412475978000088,837,average
2,right,0.023745762959999868,837,average
2,left,0.021013806409999915,1851,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.05105746500999999,1851,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.03530016138000008,1851,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.058647365209999976,1851,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.027375818660000276,1851,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.055985373010000214,1851,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.03667983290999985,1851,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.055762889000000086,1851,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.041996725380000155,1851,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.05715660192999963,1851,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.03247326894800005,1851,average
2,right,0.055721938831999974,1851,average
2,left,0.03147021379999956,2773,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.0761717158800002,2773,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.05240611645000001,2773,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.08648304091,2773,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.04129297245000032,2773,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.08340082481000025,2773,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.0550500810799997,2773,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.08342988077999962,2773,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.06306918318000043,2773,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.08559680082,2773,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.04865771339200001,2773,average
2,right,0.08301645264,2773,average
2,left,0.01246018251999999,1116,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.03405550449999964,1116,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.020290305280000212,1116,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.030779006730000447,1116,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.014221546469999567,1116,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.02917763847999936,1116,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.02379582780000078,1116,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.034148936269999694,1116,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.025130501380000395,1116,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.030205316069999526,1116,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.019179672690000187,1116,average
2,right,0.031673280409999734,1116,average
2,left,0.015826315819999763,1388,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.03834600390999981,1388,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.02623382736000053,1388,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.04329046863000031,1388,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.0204928492800002,1388,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.04202855725999939,1388,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.027486468850000847,1388,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.041550395389999724,1388,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.03132251039000039,1388,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.04299545184000067,1388,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.024272394340000347,1388,average
2,right,0.04164217540599998,1388,average
2,left,0.005675536410000177,569,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.014465879509999694,569,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.01053732928000045,569,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.014332759819999409,569,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.007654016180000553,569,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.017522252830000296,569,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.010497289139999566,569,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.01608903163999912,569,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.013081172160000279,569,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.017865142339999238,569,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.009489068634000205,569,average
2,right,0.016055013227999553,569,average
2,left,0.007127264219999461,709,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.01776047296999991,709,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.012806671069999992,709,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.01725912458000039,709,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.009734086459999389,709,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.02067736491000005,709,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.013438908939999692,709,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.01934788077999997,709,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.016227680060000013,709,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.018429305849999765,709,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.011866922149999709,709,average
2,right,0.018694829818000015,709,average
2,left,0.02583695970000008,2126,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.061485115330000326,2126,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.04115503494999984,2126,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.06364422159000015,2126,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.028660786699999788,2126,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.061801052160000154,2126,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.04315411283000003,2126,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.06543115159999957,2126,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.048130003380000515,2126,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.06457371965999982,2126,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.037387379512000045,2126,average
2,right,0.063387052068,2126,average
2,left,0.019249827880000795,1457,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.03756875872999899,1457,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.02924294054000029,1457,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.04059142642999973,1457,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.020936972030000334,1457,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.03781960554999955,1457,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.030114462870000126,1457,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.04267040913000073,1457,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.03291681353999934,1457,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.04123816273000102,1457,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.02649220337200018,1457,average
2,right,0.03997767251400001,1457,average
2,left,0.006124690499999588,560,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.01726923915000043,560,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.010029072429999815,560,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.015170198819999996,560,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.007113977860000204,560,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.014657886009999857,560,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.01182912698999985,560,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.01682138728000041,560,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.012804768510000031,560,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.015211005770000839,560,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.009580327257999897,560,average
2,right,0.015825943406000305,560,average
2,left,0.0186896866699999,1671,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.05081492141000012,1671,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.030133921389999613,1671,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.04528852661000087,1671,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.021578148219999774,1671,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.0454107258199997,1671,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.037024835739999845,1671,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.05091452438000033,1671,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.03829400558000089,1671,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.045244643999999425,1671,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.02914411952,1671,average
2,right,0.04753466844400009,1671,average
2,left,0.06276943350000011,5541,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.16018618435000007,5541,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.10588946001999944,5541,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.15414003162999962,5541,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.08253336708999996,5541,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.16668891081000084,5541,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.11058383486000026,5541,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.16444450759999996,5541,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.12705513389999964,5541,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.16827451935999987,5541,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.09776624587399989,5541,average
2,right,0.16274683075000004,5541,average
2,left,0.01264879229999906,1112,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.03072080438999933,1112,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.02101932957000031,1112,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.034875449779999596,1112,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.01653890436999973,1112,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.033819798980000544,1112,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.022139799760000186,1112,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.033716360619999934,1112,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.02564326176999998,1112,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.035204543419999935,1112,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.019598017553999855,1112,average
2,right,0.03366739143799986,1112,average
2,left,0.05129012831999944,4244,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.1224242961999994,4244,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.08369558194999968,4244,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.12651618513000018,4244,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.05748831644999996,4244,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.12303521223999951,4244,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.08709542375999944,4244,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.12999611351000112,4244,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.09697447097000123,4244,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.12764375900999994,4244,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.07530878428999996,4244,average
2,right,0.12592311321800004,4244,average
2,left,0.00970864825000035,729,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.01932239191000008,729,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.014689609140000358,729,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.020401151610001306,729,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.010405080870000347,729,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.01912198123000053,729,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.015075769919999402,729,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.020384705490000668,729,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.01635673423999833,729,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.020685284569999567,729,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.013247168483999755,729,average
2,right,0.019983102962000433,729,average
2,left,0.020812845349998953,1704,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.048999867969998834,1704,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.033026170589998856,1704,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.050866858949998456,1704,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.022908270039999935,1704,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.049519266849999896,1704,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.034524534489999044,1704,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.051892022829999856,1704,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.03849275657999897,1704,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.05170694393000076,1704,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.02995291540999915,1704,average
2,right,0.050596992105999564,1704,average
2,left,0.0698821828500013,5560,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.16606861335000075,5560,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.11005420467000021,5560,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.16878745713999932,5560,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.07791116232999912,5560,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.16619156073000113,5560,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.11512649884999973,5560,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.17019603869999855,5560,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.12740554446000033,5560,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.1710140366099995,5560,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.10007591863200013,5560,average
2,right,0.16845154130599985,5560,average
2,left,0.0347179009599995,2835,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.08210904984000081,2835,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.05547876943000119,2835,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.08481509813000003,2835,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.03834629107000183,2835,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.08332861451999861,2835,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.058014300149998234,2835,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.0870318344300017,2835,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.06430133170000091,2835,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.08639606152000169,2835,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.050171718662000334,2835,average
2,right,0.08473613168800057,2835,average
2,left,0.20903134089999867,16641,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.5031182881900008,16641,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.33152592844000084,16641,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.5117072758699988,16641,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.23547330899000143,16641,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.5042312392999997,16641,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.34660124949999954,16641,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.5131027544499989,16641,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.38331395721999795,16641,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.5225481375899994,16641,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.3011891570099997,16641,average
2,right,0.5109415390799995,16641,average
2,left,0.057642120059999795,4360,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.11213234988000068,4360,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.08735334657999828,4360,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.11721331970999926,4360,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.06359046016000093,4360,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.12185489381000025,4360,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.09114945108000029,4360,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.11780844507999973,4360,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.10030407664999984,4360,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.13036731736000093,4360,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.08000789090599983,4360,average
2,right,0.11987526516800015,4360,average
2,left,0.011602912959999686,875,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.022837471149998692,875,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.017460718499999073,875,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.024418155770001705,875,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.012640577729998768,875,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.024009755679999217,875,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.017982322790001035,875,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.02666753437999887,875,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.019860593750001952,875,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.027759509229999823,875,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.015909425146000106,875,average
2,right,0.025138485241999665,875,average
2,left,0.017353867159999935,1421,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.04077277588000015,1421,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.027607440870001485,1421,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.042067609800001265,1421,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.019133319330001085,1421,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.041480054650000965,1421,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.028543199109999477,1421,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.04353663589999997,1421,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.03231818961000044,1421,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.04321916751999879,1421,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.024991203216000485,1421,average
2,right,0.042215248750000225,1421,average
2,left,0.10264661113000102,8484,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.24685699164000197,8484,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.16753994623999915,8484,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.25158614987999955,8484,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.11527733520000083,8484,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.24469393728000113,8484,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.17263136340000074,8484,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.2725268736499993,8484,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.20349631808999674,8484,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.2546595197800025,8484,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.1523183148119997,8484,average
2,right,0.2540646944460009,8484,average
2,left,0.05257976513999893,4171,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.1279257317800011,4171,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.08301782716999696,4171,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.12816792951000025,4171,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.05853501789999882,4171,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.1250186867299999,4171,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.08741523083000174,4171,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.1270186348700008,4171,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.09564402387999962,4171,[3.0;  5.0];  [0.0;  378761917.75]
