zoom_level,alternative,avg_time_in_seconds,number_of_samples,number_of_processors,example
1,left,0.10932195810999928,596,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.108693213869999,596,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.1092561250959998,596,7,average
1,right,0.1091582400459995,596,7,average
1,left,0.10947043679999979,596,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10875796405999949,596,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.1097521183799995,596,8,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10937054458000034,596,8,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10924478820999979,596,8,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10941477323999947,596,8,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10918526735,596,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10941371433000086,596,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10956762220000087,596,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10938015944999961,596,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10944404658799997,596,8,average
1,right,0.10926743113199995,596,8,average
1,left,0.10822794697000063,541,2,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10887462303000006,541,2,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10836689890000002,541,2,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.1083583412300004,541,2,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.1082330532200001,541,2,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10896308863000058,541,2,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10842601672999991,541,2,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10830098850000013,541,2,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1088431911400005,541,2,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10792001339999956,541,2,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10841942139200023,541,2,average
1,right,0.10848341095800014,541,2,average
1,left,0.10872068093000052,541,3,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10898421936999966,541,3,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10901470480000057,541,3,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10833163646000003,541,3,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10843779478999976,541,3,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10874203008999984,541,3,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10879595049999921,541,3,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10803752286000076,541,3,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10847913136999977,541,3,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10870782405,541,3,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10868965247799997,541,3,average
1,right,0.10856064656600006,541,3,average
1,left,0.10886446079000052,541,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10870927301000051,541,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10907940517000042,541,4,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10829198934000032,541,4,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10884647442999949,541,4,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10800123598000028,541,4,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.1086524426599999,541,4,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10849233603999892,541,4,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10913249152999924,541,4,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10882409960999893,541,4,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10891505491599991,541,4,average
1,right,0.1084637867959998,541,4,average
1,left,0.10847950654000214,541,5,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10869788745999813,541,5,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10905453402999911,541,5,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.1090366321800002,541,5,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10876264743000093,541,5,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10865273945000126,541,5,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10925100555999961,541,5,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10880978572000004,541,5,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10878557794000017,541,5,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10906638477000115,541,5,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10886665430000039,541,5,average
1,right,0.10885268591600017,541,5,average
1,left,0.10923096342000008,541,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10874221956999917,541,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10909971883000026,541,6,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10861540819000083,541,6,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10898282637999955,541,6,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10868909944000052,541,6,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10959841037999922,541,6,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10875546548999865,541,6,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10883302805999846,541,6,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10852799679999862,541,6,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10914898941399953,541,6,average
1,right,0.10866603789799956,541,6,average
1,left,0.10949256923999882,541,7,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10900765320000119,541,7,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.1094546511600015,541,7,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.1089906596700007,541,7,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.1091453070700004,541,7,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10923782617999905,541,7,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10990060891999974,541,7,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10912966538999853,541,7,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1097659340700011,541,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.1089437806800015,541,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10955181409200032,541,7,average
1,right,0.10906191702400019,541,7,average
1,left,0.10926237140000011,541,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10901379155000086,541,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10929074853999964,541,8,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10898224677999906,541,8,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10982375107000053,541,8,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10997255816000007,541,8,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10889240357000063,541,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10942008002999955,541,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1094159119699998,541,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10911409461999938,541,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10933703731000015,541,8,average
1,right,0.10930055422799978,541,8,average
1,left,0.10840142725000078,1351,2,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10823821973000122,1351,2,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10844577258000072,1351,2,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10840059181000015,1351,2,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10850593265000043,1351,2,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10855907383000157,1351,2,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10793999278999991,1351,2,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10806582902999935,1351,2,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10803737048999892,1351,2,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10796001182000055,1351,2,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10826609915200017,1351,2,average
1,right,0.10824474524400056,1351,2,average
1,left,0.10923133117999896,1351,3,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10898713530000123,1351,3,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10873036394999872,1351,3,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10828162475999989,1351,3,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10877801562000058,1351,3,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10838924905999875,1351,3,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10818198531999997,1351,3,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10872796661999928,1351,3,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1084668412100018,1351,3,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10900209185999983,1351,3,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.108677707456,1351,3,average
1,right,0.1086776135199998,1351,3,average
1,left,0.10886556836999944,1351,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10967063635999921,1351,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10916344598000023,1351,4,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10906002128999943,1351,4,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10872977563000177,1351,4,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10906453127000076,1351,4,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.1087397913000018,1351,4,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10926156323999976,1351,4,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1084966598899996,1351,4,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10868949095999823,1351,4,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10879904823400055,1351,4,average
1,right,0.10914924862399948,1351,4,average
1,left,0.10862417349999987,1351,5,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10898206142000162,1351,5,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.1092306819800001,1351,5,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10931079686999964,1351,5,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10910450511999897,1351,5,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.1090348953900002,1351,5,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10889774658000079,1351,5,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10939549089000139,1351,5,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10938713394999923,1351,5,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10932420533999902,1351,5,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.1090488482259998,1351,5,average
1,right,0.10920948998200038,1351,5,average
1,left,0.10923351727999943,1351,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10880683238999836,1351,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10911037276000116,1351,6,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10922619886999656,1351,6,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10953931411000212,1351,6,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10986402780999924,1351,6,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10932876726000358,1351,6,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10901708009000231,1351,6,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10911079568999867,1351,6,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10890034571999876,1351,6,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10926455342000099,1351,6,average
1,right,0.10916289697599904,1351,6,average
1,left,0.10944220930000029,1351,7,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10933294034000028,1351,7,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10875754691000111,1351,7,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10901181874000031,1351,7,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.1091500583800007,1351,7,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.11008218732999922,1351,7,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10954772648000016,1351,7,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10896019051999702,1351,7,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10989833940000153,1351,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10849543119999908,1351,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10935917609400077,1351,7,average
1,right,0.10917651362599919,1351,7,average
1,left,0.10971735157999774,1351,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.1088869899700012,1351,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10975264324000364,1351,8,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10879479502999857,1351,8,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10938988266000252,1351,8,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10952483701999881,1351,8,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10972244193000279,1351,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10927056083000025,1351,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10967631797000195,1351,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.1089961253599995,1351,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10965172747600174,1351,8,average
1,right,0.10909466164199966,1351,8,average
1,left,0.1084700024499989,298,2,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10865727648999837,298,2,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.1085600896799997,298,2,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10921231769999849,298,2,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10869460048999827,298,2,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10842857023999841,298,2,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10822855995999817,298,2,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.1087316498500013,298,2,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10850015648999943,298,2,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10881132916999832,298,2,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10849068181399887,298,2,average
1,right,0.10876822868999898,298,2,average
1,left,0.10803222083999571,298,3,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10832498041000235,298,3,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10804912909999985,298,3,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10824275637000028,298,3,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10829160708000017,298,3,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.108601231800003,298,3,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10892590480999843,298,3,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10840395791999981,298,3,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10830305210000006,298,3,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10847525091000079,298,3,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10832038278599884,298,3,average
1,right,0.10840963548200125,298,3,average
1,left,0.10829558865999843,298,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10910274906999802,298,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10848389795999992,298,4,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10920358034999936,298,4,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10841010901000118,298,4,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10880991027000164,298,4,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10872198874999867,298,4,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.1080135645199971,298,4,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1087907068100003,298,4,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10867067356999996,298,4,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10854045823799971,298,4,average
1,right,0.10876009555599922,298,4,average
1,left,0.10880802527000015,298,5,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10840598033999868,298,5,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10867709758000274,298,5,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10824233470999843,298,5,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10935310227000172,298,5,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10883828082000037,298,5,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10888245552999706,298,5,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10843091558000197,298,5,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10880407450999882,298,5,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.1087839379199977,298,5,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10890495103200011,298,5,average
1,right,0.10854028987399941,298,5,average
1,left,0.10920409409000058,298,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10884644282999943,298,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10932812338000077,298,6,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10901340512999923,298,6,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10879019300999972,298,6,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.1088100951000024,298,6,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10942827506999947,298,6,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.1086321834699993,298,6,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10937445283000216,298,6,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.1092080824499999,298,6,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10922502767600054,298,6,average
1,right,0.10890204179600005,298,6,average
1,left,0.10992616687999998,298,7,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.108907676419999,298,7,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10955559387999983,298,7,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10929195034000258,298,7,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10964600773999791,298,7,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10918409936999979,298,7,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10975040674000411,298,7,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10940402579999954,298,7,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10939422715000091,298,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10923736332999852,298,7,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10965448047800055,298,7,average
1,right,0.10920502305199989,298,7,average
1,left,0.10907142420000128,298,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10933226193999872,298,8,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10989270915999896,298,8,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10953035623999767,298,8,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10956923912000092,298,8,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10954434880999997,298,8,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.11005920148999848,298,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10958412875999785,298,8,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10962760017000164,298,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.1090944101299965,298,8,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10964403482800027,298,8,average
1,right,0.10941710117599815,298,8,average
1,left,0.10914671215999988,2150,2,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10883921995000037,2150,2,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10865132114000062,2150,2,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.10917966220999915,2150,2,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10864403149999817,2150,2,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10846021412000027,2150,2,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10882254817000103,2150,2,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10818275376000201,2150,2,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.1086381288199982,2150,2,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10885088162000102,2150,2,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10878054835799958,2150,2,average
1,right,0.10870254633200058,2150,2,average
1,left,0.10944099253000332,2150,3,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.10883303312999942,2150,3,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.10927016805000221,2150,3,[5.0; 9.0]; [0.0; 757523835.5]
1,right,0.1087669202699999,2150,3,[5.0; 9.0]; [0.0; 757523835.5]
1,left,0.10964569978000327,2150,3,[2.0; 6.0]; [0.0; 757523835.5]
1,right,0.10935365726999863,2150,3,[2.0; 6.0]; [0.0; 757523835.5]
1,left,0.10908139406999907,2150,3,[3.0; 7.0]; [300000000; 1057523835.5]
1,right,0.10902280146999602,2150,3,[3.0; 7.0]; [300000000; 1057523835.5]
1,left,0.10924599862999912,2150,3,[4.5; 8.5]; [300000000; 1057523835.5]
1,right,0.10887329263000084,2150,3,[4.5; 8.5]; [300000000; 1057523835.5]
1,left,0.10933685061200138,2150,3,average
1,right,0.10896994095399895,2150,3,average
1,left,0.10949801843999922,2150,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
