zoom_level,alternative,avg_time_in_seconds,number_of_samples,leader_threshold,subleader_threshold,avg_leader_time,leaders,subleaders,example
1,left,4.1479920000000444e-05,584,1.5,1.49,0.01282365341000002,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.366239000006544e-05,584,1.5,1.49,0.01282365341000002,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.362372600002118e-05,584,1.5,1.49,0.01282365341000002,1,1,average
1,left,4.5762320000051203e-05,2699,1.5,1.49,0.058439006420000085,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.2248660000012704e-05,2699,1.5,1.49,0.058439006420000085,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.407604999997261e-05,2699,1.5,1.49,0.058439006420000085,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.2842430000007424e-05,2699,1.5,1.49,0.058439006420000085,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.266302999994309e-05,2699,1.5,1.49,0.058439006420000085,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.351849799999741e-05,2699,1.5,1.49,0.058439006420000085,1,1,average
1,left,4.3353490000015426e-05,8105,1.5,1.49,0.17616190058,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.3188400000104823e-05,8105,1.5,1.49,0.17616190058,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.387592000000495e-05,8105,1.5,1.49,0.17616190058,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.306256999996094e-05,8105,1.5,1.49,0.17616190058,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.326973999994266e-05,8105,1.5,1.49,0.17616190058,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.335002400000576e-05,8105,1.5,1.49,0.17616190058,1,1,average
1,left,4.2560420000086195e-05,4295,1.5,1.49,0.09320995243999988,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.361029999998323e-05,4295,1.5,1.49,0.09320995243999988,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.556916999987948e-05,4295,1.5,1.49,0.09320995243999988,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.2090319999914525e-05,4295,1.5,1.49,0.09320995243999988,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.251006000004054e-05,4295,1.5,1.49,0.09320995243999988,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.32680539999808e-05,4295,1.5,1.49,0.09320995243999988,1,1,average
1,left,4.236860999995429e-05,717,1.5,1.49,0.01565470942999994,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.425901000004728e-05,717,1.5,1.49,0.01565470942999994,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.269339000003924e-05,717,1.5,1.49,0.01565470942999994,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.20564299999171e-05,717,1.5,1.49,0.01565470942999994,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.381702999992854e-05,717,1.5,1.49,0.01565470942999994,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.3038893999977295e-05,717,1.5,1.49,0.01565470942999994,1,1,average
1,left,4.4071229999929074e-05,471,1.5,1.49,0.010128686850000007,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.299884999994674e-05,471,1.5,1.49,0.010128686850000007,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.273213999994141e-05,471,1.5,1.49,0.010128686850000007,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.291842000000656e-05,471,1.5,1.49,0.010128686850000007,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.319744000000014e-05,471,1.5,1.49,0.010128686850000007,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.3183615999964785e-05,471,1.5,1.49,0.010128686850000007,1,1,average
1,left,4.219410999994011e-05,861,1.5,1.49,0.01883830671999988,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.321573999988004e-05,861,1.5,1.49,0.01883830671999988,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.2757349999931195e-05,861,1.5,1.49,0.01883830671999988,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.3499510000089006e-05,861,1.5,1.49,0.01883830671999988,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.281039999995073e-05,861,1.5,1.49,0.01883830671999988,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.2895421999958214e-05,861,1.5,1.49,0.01883830671999988,1,1,average
1,left,4.430908000003342e-05,1434,1.5,1.49,0.03123418672999989,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.42673799999227e-05,1434,1.5,1.49,0.03123418672999989,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.7134769999956916e-05,1434,1.5,1.49,0.03123418672999989,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.3041260000080686e-05,1434,1.5,1.49,0.03123418672999989,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.3688990000134706e-05,1434,1.5,1.49,0.03123418672999989,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.448829600002569e-05,1434,1.5,1.49,0.03123418672999989,1,1,average
1,left,4.3010770000080356e-05,392,1.5,1.49,0.008529632390000047,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.2613880000033076e-05,392,1.5,1.49,0.008529632390000047,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.3943610000098945e-05,392,1.5,1.49,0.008529632390000047,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.307488999998554e-05,392,1.5,1.49,0.008529632390000047,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.307740000001559e-05,392,1.5,1.49,0.008529632390000047,1,1,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,4.3144110000042704e-05,392,1.5,1.49,0.008529632390000047,1,1,average
2,left,4.383992000015269e-05,8327,1.5,1.49,0.18062842322000008,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.319657999985793e-05,8327,1.5,1.49,0.18062842322000008,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.225978000022224e-05,8327,1.5,1.49,0.18062842322000008,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.444957000004024e-05,8327,1.5,1.49,0.18062842322000008,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,5.0521590000016656e-05,8327,1.5,1.49,0.18062842322000008,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.485348800005795e-05,8327,1.5,1.49,0.18062842322000008,1,1,average
2,left,4.1788759999974446e-05,671,1.5,1.49,0.01486925933000009,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.2771200000117915e-05,671,1.5,1.49,0.01486925933000009,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,5.342005999978028e-05,671,1.5,1.49,0.01486925933000009,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.4824510000012195e-05,671,1.5,1.49,0.01486925933000009,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.2264960000011343e-05,671,1.5,1.49,0.01486925933000009,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.501389799997924e-05,671,1.5,1.49,0.01486925933000009,1,1,average
2,left,4.163247000008141e-05,928,1.5,1.49,0.02026517504999987,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.7702200000117045e-05,928,1.5,1.49,0.02026517504999987,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.2424860000096485e-05,928,1.5,1.49,0.02026517504999987,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.427485999997316e-05,928,1.5,1.49,0.02026517504999987,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.297411000010243e-05,928,1.5,1.49,0.02026517504999987,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.380170000007411e-05,928,1.5,1.49,0.02026517504999987,1,1,average
2,left,4.440682999984347e-05,948,1.5,1.49,0.02061277070999978,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,6.53997500000969e-05,948,1.5,1.49,0.02061277070999978,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
