zoom_level,alternative,avg_time_in_seconds,number_of_samples,leader_threshold,subleader_threshold,avg_leader_time,leaders,subleaders,example
1,left,0.00011146937000006574,596,0.20000000000000004,0.05,0.3236533151700002,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00015201189000009662,596,0.20000000000000004,0.05,0.3236533151700002,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.0001041132800000355,596,0.20000000000000004,0.05,0.3236533151700002,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00012838817000016434,596,0.20000000000000004,0.05,0.3236533151700002,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.0001050806199998533,596,0.20000000000000004,0.05,0.3236533151700002,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00012725615000022116,596,0.20000000000000004,0.05,0.3236533151700002,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.00010626486600006048,596,0.20000000000000004,0.05,0.3236533151700002,6,6,average
1,right,0.00012800985800015495,596,0.20000000000000004,0.05,0.3236533151700002,6,6,average
1,left,0.00010762672999987899,596,0.20000000000000004,0.1,0.12248735059000011,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.0001276429500001086,596,0.20000000000000004,0.1,0.12248735059000011,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.00010501691000001756,596,0.20000000000000004,0.1,0.12248735059000011,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00010247054000018353,596,0.20000000000000004,0.1,0.12248735059000011,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.00010137845000002699,596,0.20000000000000004,0.1,0.12248735059000011,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00010369815000018435,596,0.20000000000000004,0.1,0.12248735059000011,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.0001032719500000212,596,0.20000000000000004,0.1,0.12248735059000011,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00012455414000015708,596,0.20000000000000004,0.1,0.12248735059000011,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.00011092797999992854,596,0.20000000000000004,0.1,0.12248735059000011,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.0001265177200002654,596,0.20000000000000004,0.1,0.12248735059000011,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.00010564440399997465,596,0.20000000000000004,0.1,0.12248735059000011,6,6,average
1,right,0.0001169767000001798,596,0.20000000000000004,0.1,0.12248735059000011,6,6,average
1,left,0.00010303560000011203,596,0.20000000000000004,0.15000000000000002,0.0849024733600001,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00012562645000002703,596,0.20000000000000004,0.15000000000000002,0.0849024733600001,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.00010579430999996476,596,0.20000000000000004,0.15000000000000002,0.0849024733600001,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00010124131999987184,596,0.20000000000000004,0.15000000000000002,0.0849024733600001,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.00010588559000012765,596,0.20000000000000004,0.15000000000000002,0.0849024733600001,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,9.586071000001084e-05,596,0.20000000000000004,0.15000000000000002,0.0849024733600001,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.0001307243799999469,596,0.20000000000000004,0.15000000000000002,0.0849024733600001,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00012676921000007724,596,0.20000000000000004,0.15000000000000002,0.0849024733600001,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.00010386126999975431,596,0.20000000000000004,0.15000000000000002,0.0849024733600001,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00011904590999989751,596,0.20000000000000004,0.15000000000000002,0.0849024733600001,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.00010986022999998115,596,0.20000000000000004,0.15000000000000002,0.0849024733600001,6,6,average
1,right,0.00011370871999997689,596,0.20000000000000004,0.15000000000000002,0.0849024733600001,6,6,average
1,left,0.00010459438999987469,596,0.20000000000000004,0.2,0.06664926941000004,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,9.548675000019102e-05,596,0.20000000000000004,0.2,0.06664926941000004,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.00010071772000003421,596,0.20000000000000004,0.2,0.06664926941000004,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00010262523999983842,596,0.20000000000000004,0.2,0.06664926941000004,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.00010536139000009825,596,0.20000000000000004,0.2,0.06664926941000004,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,9.155095000011215e-05,596,0.20000000000000004,0.2,0.06664926941000004,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.00010627418000012767,596,0.20000000000000004,0.2,0.06664926941000004,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,8.792121999988467e-05,596,0.20000000000000004,0.2,0.06664926941000004,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.0001031939599999987,596,0.20000000000000004,0.2,0.06664926941000004,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,9.374248000000307e-05,596,0.20000000000000004,0.2,0.06664926941000004,6,6,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,0.0001040283280000267,596,0.20000000000000004,0.2,0.06664926941000004,6,6,average
1,right,9.426532800000587e-05,596,0.20000000000000004,0.2,0.06664926941000004,6,6,average
1,left,8.50743700001999e-05,596,0.25000000000000006,0.05,0.3244156041800002,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00040656907999988336,596,0.25000000000000006,0.05,0.3244156041800002,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.169777999995631e-05,596,0.25000000000000006,0.05,0.3244156041800002,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00028611025000003566,596,0.25000000000000006,0.05,0.3244156041800002,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.327753999992638e-05,596,0.25000000000000006,0.05,0.3244156041800002,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.0008067511299998387,596,0.25000000000000006,0.05,0.3244156041800002,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,7.891404000019975e-05,596,0.25000000000000006,0.05,0.3244156041800002,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00033990012999993266,596,0.25000000000000006,0.05,0.3244156041800002,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,7.991694999986976e-05,596,0.25000000000000006,0.05,0.3244156041800002,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00034462036000007854,596,0.25000000000000006,0.05,0.3244156041800002,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.177613600003042e-05,596,0.25000000000000006,0.05,0.3244156041800002,4,4,average
1,right,0.0004367901899999538,596,0.25000000000000006,0.05,0.3244156041800002,4,4,average
1,left,8.444667999981448e-05,596,0.25000000000000006,0.1,0.10189104979000006,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00017489265000023124,596,0.25000000000000006,0.1,0.10189104979000006,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,7.943966000027558e-05,596,0.25000000000000006,0.1,0.10189104979000006,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00011609219999996867,596,0.25000000000000006,0.1,0.10189104979000006,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.821454000013774e-05,596,0.25000000000000006,0.1,0.10189104979000006,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00023536155000016378,596,0.25000000000000006,0.1,0.10189104979000006,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,7.740054000009877e-05,596,0.25000000000000006,0.1,0.10189104979000006,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00017998116999990544,596,0.25000000000000006,0.1,0.10189104979000006,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,7.807059000015216e-05,596,0.25000000000000006,0.1,0.10189104979000006,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00015716346000004932,596,0.25000000000000006,0.1,0.10189104979000006,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
