zoom_level,alternative,avg_time_in_seconds,number_of_samples,example
2,left,0.01084570508000013,474,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.012448086390000128,474,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.007934358806000035,474,average
2,right,0.012458623301999977,474,average
2,left,0.009219427430000166,837,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.0259793379300001,837,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.014914392729999974,837,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.022691203880000045,837,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.01058121596999996,837,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.02192785778000001,837,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.018048891819999822,837,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.025599103010000023,837,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.01919289770000006,837,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.02256178705999986,837,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.014391365129999995,837,average
2,right,0.02375185793200001,837,average
2,left,0.020945546419999916,1851,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.05124639220000006,1851,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.03551557159999987,1851,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.05828626481999976,1851,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.027483818729999995,1851,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.056392061079999965,1851,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.03724747965999995,1851,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.05600731840999998,1851,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.04286884027000013,1851,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.05802065553999995,1851,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.03281225133599997,1851,average
2,right,0.05599053840999994,1851,average
2,left,0.031356716409999874,2773,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.07666564404999975,2773,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.05305146751999985,2773,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.08695871479000004,2773,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.04083812727999998,2773,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.08438337600000011,2773,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.057354204399999845,2773,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.08438567708999983,2773,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.06338120089000028,2773,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.08614788193000038,2773,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.04919634329999996,2773,average
2,right,0.08370825877200003,2773,average
2,left,0.012221372230000043,1116,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.03582260174999988,1116,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.021682757870000274,1116,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.032103380120000226,1116,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.014582702590000168,1116,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.03185596288999989,1116,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.025674021229999653,1116,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.03436408905999997,1116,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.02568329073999962,1116,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.030511074839999992,1116,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.019968828931999954,1116,average
2,right,0.03293142173199999,1116,average
2,left,0.015857820800000012,1388,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.03858622826000044,1388,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.027215947400000006,1388,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.04401042361000009,1388,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.020689181889999873,1388,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.042424852519999945,1388,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.027943520099999546,1388,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.04261215758999981,1388,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.03219051083000011,1388,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.04356694161000007,1388,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.02477939620399991,1388,average
2,right,0.042240120718000075,1388,average
2,left,0.005600870490000034,569,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.014577498419999984,569,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.01038911803000019,569,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.01418767946999992,569,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.00781464330999995,569,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.01767594876999965,569,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.010693146140000068,569,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.015685876219999954,569,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.013308275740000113,569,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.01841522095999949,569,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.00956121074200007,569,average
2,right,0.0161084447679998,569,average
2,left,0.007054923979999898,709,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.017765587579999645,709,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.012649881019999611,709,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.017159370549999834,709,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.009606525370000441,709,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.019550485479999793,709,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.013050858060000224,709,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.01928027647000022,709,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.01666459766999992,709,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.019061042609999957,709,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.011805357220000019,709,average
2,right,0.01856335253799989,709,average
2,left,0.026092564300000162,2126,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.0629127862599995,2126,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.041857049449999975,2126,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.06488864828999966,2126,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.02875743020000016,2126,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.06202713520999964,2126,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.04384666646000028,2126,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.06566834096000036,2126,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.04860155018,2126,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.06494298839999998,2126,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.03783105211800012,2126,average
2,right,0.06408797982399983,2126,average
2,left,0.019451217129999917,1457,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.0379240279000004,1457,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.02942876354999953,1457,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.04070762646999981,1457,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.021668188030000125,1457,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.03848208863000025,1457,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.031341835289999835,1457,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.042062311799999745,1457,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.03340035038999986,1457,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.041398169789999884,1457,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.027058070877999857,1457,average
2,right,0.04011484491800002,1457,average
2,left,0.0062130455099998014,560,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.01766693579000048,560,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.010194047640000007,560,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.015469029600000113,560,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.007126765959999375,560,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.014789440389999981,560,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.012092275720000316,560,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.017083382060000075,560,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.013055916399999888,560,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.015512398399999938,560,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.009736410245999878,560,average
2,right,0.016104237248000114,560,average
2,left,0.018756399090000285,1671,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.051568268000000896,1671,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.030531409830000484,1671,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.04506266986000014,1671,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.021633515659999603,1671,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.04411497849000057,1671,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.036970397239999786,1671,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.05187848666999912,1671,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.03953786502999947,1671,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.045225913080000735,1671,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.029485917369999927,1671,average
2,right,0.04757006322000029,1671,average
2,left,0.012580904200000305,1112,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.031029338299999834,1112,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.02130817642000011,1112,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.03500052847000006,1112,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.01631455519000042,1112,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.033827142659999934,1112,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.022187139000000116,1112,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.03361515115999964,1112,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.025584286729999805,1112,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.03512350920000017,1112,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.01959501230800015,1112,average
2,right,0.03371913395799993,1112,average
2,left,0.05102485630000046,4244,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.1230516628099997,4244,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.08412109032999979,4244,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.1268000771600009,4244,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.05760353892000012,4244,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.12289193648000037,4244,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.08663114451999945,4244,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.13027807103999975,4244,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.09847090537999975,4244,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.12890586538999968,4244,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.07557030708999991,4244,average
2,right,0.12638552257600008,4244,average
2,left,0.009816421300000685,729,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.019864750279999725,729,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.01510867889999986,729,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.020922562360000257,729,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.010675271430000067,729,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.019159233889999995,729,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.01538260820000005,729,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.020997006460000876,729,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.017047581249998986,729,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.021255006399999273,729,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.01360611221599993,729,average
2,right,0.020439711878000026,729,average
2,left,0.021022691040000156,1704,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.04979284142999973,1704,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.03350018230000046,1704,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.05111242470000093,1704,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.023255503619999444,1704,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.05028162101000021,1704,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.03509726075999993,1704,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.05344047153000019,1704,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.03924341443999992,1704,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.05214604417000032,1704,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.03042381043199998,1704,average
2,right,0.05135468056800028,1704,average
2,left,0.03419651934000058,2835,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.08182011698999986,2835,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.055256505370000465,2835,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.08454551698000046,2835,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.038318978760000844,2835,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.08244938144000002,2835,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.058326308339999286,2835,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.0875739992299998,2835,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.06620173631000056,2835,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.08692739073999974,2835,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.050460009624000345,2835,average
2,right,0.08466328107599998,2835,average
2,left,0.011472868190001009,875,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.022938225179999563,875,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.017831718689999432,875,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.024516296020000255,875,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.012575747660000615,875,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.02393693108999969,875,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.018189114840000683,875,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.027124842849999595,875,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.020168598340000017,875,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.027983224239999344,875,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.016047609544000353,875,average
2,right,0.02529990387599969,875,average
2,left,0.0170381493900004,1421,[5.5;  7.5];  [700000000;  1078761917.5]
2,right,0.04133665291000057,1421,[5.5;  7.5];  [700000000;  1078761917.5]
2,left,0.027663928780000333,1421,[4.0;  6.0];  [0.0;  378761917.75]
2,right,0.04279527391999977,1421,[4.0;  6.0];  [0.0;  378761917.75]
2,left,0.019050293799999736,1421,[6.0;  8.0];  [300000000;  678761917.75]
2,right,0.041712211750000276,1421,[6.0;  8.0];  [300000000;  678761917.75]
2,left,0.029224069560000315,1421,[7.0;  9.0];  [200000000;  578761917.75]
2,right,0.04474335463999978,1421,[7.0;  9.0];  [200000000;  578761917.75]
2,left,0.03245652458999984,1421,[3.0;  5.0];  [0.0;  378761917.75]
2,right,0.04353678648000028,1421,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.025086593224000125,1421,average
2,right,0.04282485594000014,1421,average
3,left,0.01915742333,771,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.023594144760000005,771,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.013331227720000003,771,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.023202693750000006,771,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.011671114930000002,771,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.024883451190000017,771,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.017122311220000005,771,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.02351945780000001,771,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.018561117980000007,771,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.02411827632999998,771,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.015968639036000005,771,average
3,right,0.023863604766000003,771,average
3,left,0.02876948988999999,1216,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.034965534890000004,1216,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.021109516409999998,1216,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.03554461393000004,1216,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.01714830329999998,1216,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.037968040240000035,1216,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.026306605949999947,1216,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.03510071531000001,1216,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.02835360307000002,1216,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.03522923775999999,1216,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.02433750372399999,1216,average
3,right,0.03576162842600002,1216,average
3,left,0.019091316969999994,775,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.022312594300000016,775,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.012653037149999945,775,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.021981967200000056,775,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.010486520329999962,775,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.024982047830000055,775,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.0177311949300001,775,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.02202964528999999,775,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.018371904849999936,775,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.022052684740000075,775,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.01566679484599999,775,average
3,right,0.022671787872000037,775,average
3,left,0.013422082459999984,552,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.016188540720000047,552,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.009809975699999996,552,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.016082990539999998,552,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.007971946589999987,552,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.01788050853999991,552,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.011469091179999964,552,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.01645510680000001,552,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.013272917689999986,552,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.016179521769999924,552,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.011189202723999984,552,average
3,right,0.016557333673999978,552,average
3,left,0.009588538579999977,389,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.011409245250000026,389,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.00636277254999996,389,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.011302038489999973,389,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.005228665980000074,389,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.012608651070000008,389,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.008950236740000008,389,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.011236809269999952,389,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.009390589559999966,389,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.01120050336999995,389,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.007904160681999997,389,average
3,right,0.011551449489999982,389,average
3,left,0.055226956630000074,2300,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.07008176756999987,2300,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.03953522839999991,2300,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.06971901040000006,2300,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.034333737199999916,2300,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.0729012615900001,2300,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.05062255843000003,2300,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.06979108286999974,2300,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.05465897861000002,2300,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.06971914872000014,2300,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.04687549185399999,2300,average
3,right,0.07044245422999998,2300,average
3,left,0.01699231239999989,689,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.02008452678999987,689,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.012186723430000086,689,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.02005240127999997,689,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.01016406926000002,689,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.022144623750000106,689,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.014313332959999911,689,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.020215291469999955,689,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.016681564270000136,689,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.020211530990000028,689,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.014067600464000008,689,average
3,right,0.020541674855999986,689,average
3,left,0.03716237247999999,1535,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.04664405445,1535,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.026367668580000156,1535,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.04648295329999996,1535,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.023047988790000033,1535,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.049300969210000004,1535,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.03425160927000007,1535,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.047134011370000055,1535,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.036569671839999957,1535,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.04650111127999992,1535,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.03147986219200004,1535,average
3,right,0.047212619921999995,1535,average
3,left,0.02819792828000004,1154,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.03502896644000003,1154,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.019672084990000088,1154,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.034869179309999936,1154,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.017157110610000074,1154,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.036972322670000037,1154,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.025554686090000018,1154,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.035130203040000085,1154,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.027701600299999997,1154,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.03532826993000015,1154,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.023656682054000046,1154,average
3,right,0.03546578827800005,1154,average
3,left,0.028397201789999826,1162,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.03346492925000007,1162,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.01879704121999964,1162,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.03276541108999993,1162,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.015562396540000236,1162,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.03707033538000019,1162,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.026755152389999922,1162,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.032875749560000146,1162,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.02800997532999986,1162,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.0331970880800003,1162,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.0235043534539999,1162,average
3,right,0.03387470267200012,1162,average
3,left,0.011448445460000017,468,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.013638197349999928,468,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.007582252120000135,468,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.013399737560000062,468,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.006260475899999847,468,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.014996672420000436,468,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.010809694999999807,468,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.013361208360000204,468,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.011215519660000268,468,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.013473715690000176,468,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.009463277628000016,468,average
3,right,0.013773906276000161,468,average
3,left,0.022203704380000317,914,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.026416865329999838,914,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.01610706117999996,914,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.026312633059999938,914,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.013363503510000214,914,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.029712280230000374,914,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.01892510652999988,914,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.026494832909999672,914,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.021829287319999936,914,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.026422325440000238,914,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.01848573258400006,914,average
3,right,0.027071787394000013,914,average
3,left,0.03330400463999979,1371,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.03958349274999989,1371,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.024377899660000254,1371,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.0396120724900004,1371,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.019987776300000065,1371,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.04342626645000053,1371,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.028393678620000175,1371,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.03967531549,1371,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.033136698749999596,1371,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.03965288713999996,1371,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.02784001159399998,1371,average
3,right,0.040390006864000155,1371,average
3,left,0.022414321179999773,926,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.02809146540000029,926,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.01586406096000019,926,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.027701097049999818,926,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.013805389609999566,926,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.029585254049999888,926,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.020294121649999965,926,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.027853533640000025,926,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.02170503725000003,926,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.027879856490000066,926,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.018816586129999903,926,average
3,right,0.02822224132600002,926,average
3,left,0.014188739969999914,583,[3.0;  4.0];  [0.0;  189380958.88]
