[1.0, 5.0]; [0.0, 757523835.5],[0.8491122388820107, 0.16322727933641157, 0.0, 0.023504131087750756, 0.12857142857142856, 0.3528445061368071, 0.7296066609684166, 0.3402338843474814, 0.01626698043420646]
[1.0, 5.0]; [102673.0, 757626508.5],[0.917788891238751, 0.21977131935049432, 0.0, 0.02448600451111117, 0.08695652173913043, 0.36546593238641256, 0.6775541574363828, 0.3685727143883876, 0.016358245056355702]
[1.0, 5.0]; [205346.0, 757729181.5],[0.7055056687310161, 0.4207978647099567, 0.0, 0.03516390276483912, 0.16049382716049382, 0.22977346650995142, 0.6711064776978577, 0.3892708170863877, 0.004838981236927111]
[2.0, 6.0]; [0.0, 757523835.5],[0.8072264818566415, 0.3781727840747624, 0.007014802602039904, 0.02815883305971177, 0.1348314606741573, 0.12267544610014403, 0.6411013886272269, 0.4099358600583091, 0.008075447126257186]
[2.0, 6.0]; [102673.0, 757626508.5],[0.7758484793030911, 0.333148672323192, 0.0, 0.026324750264058044, 0.06896551724137931, 0.24139670126852458, 0.6356208066545269, 0.3101829767865272, 0.02671718821223034]
[2.0, 6.0]; [205346.0, 757729181.5],[0.8414735532922512, 0.3988515417317646, 0.0, 0.02974429530201342, 0.09523809523809523, 0.12592823391551913, 0.6329701775654804, 0.38027416297631095, 0.04165655586693214]
[2.0, 6.0]; [308019.0, 757831854.5],[0.800005210199122, 0.4121884247787836, 0.0, 0.028302721748548296, 0.11702127659574468, 0.200088602006234, 0.6071634715859702, 0.277389660557245, 0.0227069698478101]
[2.0, 6.0]; [410692.0, 757934527.5],[0.7471486543905166, 0.4112781132895592, 0.0, 0.030619116040556837, 0.11827956989247312, 0.28261289489012503, 0.6083851843915498, 0.37671467764060357, 0.0344562983919021]
[2.0, 6.0]; [513365.0, 758037200.5],[0.7152842878038989, 0.4826031466681857, 0.015313543293506442, 0.03186726198434675, 0.10655737704918032, 0.13324806870578565, 0.5272162260836288, 0.4890781089128196, 0.025321658621418382]
[2.0, 6.0]; [616038.0, 758139873.5],[0.5730325378831097, 0.38294780667589623, 0.0, 0.027516785627761397, 0.13861386138613863, 0.1871460382308588, 0.6197176284012212, 0.395733400400374, 0.04290916173281128]
[2.0, 6.0]; [718711.0, 758242546.5],[0.5570444948987726, 0.529727636280698, 0.0, 0.0332398609560922, 0.06422018348623854, 0.24339511733213462, 0.6475465852267446, 0.29077539062499996, 0.02600057104093162]
[2.0, 6.0]; [821384.0, 758345219.5],[0.742211296536254, 0.4451575963317136, 0.0, 0.029757948869545442, 0.09803921568627451, 0.20660866991517507, 0.6132726299858631, 0.20093586005830907, 0.024298785910818625]
[2.0, 6.0]; [924057.0, 758447892.5],[0.44200134722746126, 0.5190495694200525, 0.0, 0.03186726198434675, 0.22727272727272727, 0.2380982122050234, 0.6342629032977651, 0.46599070313730107, 0.052345620698766804]
[2.0, 6.0]; [1026730.0, 758550565.5],[0.5814915541804929, 0.5117380248447453, 0.0, 0.032448322147651, 0.09090909090909091, 0.14969869704873806, 0.5779344966913484, 0.3429999999999999, 0.05382194567099166]
[2.0, 6.0]; [1129403.0, 758653238.5],[0.4086547053890906, 0.5384310491706237, 0.0, 0.033166456683307664, 0.20512820512820512, 0.29486391606945567, 0.6175221252728955, 0.33806876614432696, 0.02548443955330118]
[2.0, 6.0]; [1232076.0, 758755911.5],[0.7773162438233148, 0.36772344825432024, 0.0, 0.02627841743213838, 0.07407407407407407, 0.1811667549031044, 0.687145776665987, 0.33045248672947697, 0.04411969546280127]
[2.0, 6.0]; [1334749.0, 758858584.5],[0.6001230135804346, 0.3468682760063633, 0.0, 0.026154461941796638, 0.09734513274336283, 0.2484614449158292, 0.6096155713888725, 0.4551661356395085, 0.027425526762495912]
[2.0, 6.0]; [1437422.0, 758961257.5],[0.6062148903074829, 0.49403919296117094, 0.0, 0.031288393702287566, 0.13559322033898305, 0.24461893177161667, 0.6680530610555478, 0.43091487435346704, 0.029008141989952503]
[2.0, 6.0]; [1540095.0, 759063930.5],[0.5873179184776072, 0.49782024055671936, 0.0, 0.03266044572035863, 0.16030534351145037, 0.21807403834606606, 0.7087618466901375, 0.4590787172011662, 0.029717747937781976]
[2.0, 6.0]; [1642768.0, 759166603.5],[0.6377450897152954, 0.5775209997962093, 0.0, 0.03425100671140939, 0.1597222222222222, 0.24154949998921635, 0.6764682107549522, 0.4293196827093897, 0.03941487772278778]
[2.0, 6.0]; [1745441.0, 759269276.5],[0.6787721544581105, 0.4827074049495339, 0.0, 0.031236419590486605, 0.10638297872340426, 0.24384811180324253, 0.6364890035588868, 0.47229428018770564, 0.04887291569119426]
[2.0, 6.0]; [1848114.0, 759371949.5],[0.5119938992287619, 0.5564698098527964, 0.0, 0.034510935292241515, 0.16666666666666666, 0.3142711520196249, 0.5892979503882887, 0.3739173028891401, 0.04072454424889567]
[2.0, 6.0]; [1950787.0, 759474622.5],[0.583323181350305, 0.46389597430190066, 0.0, 0.02902546074983154, 0.11764705882352941, 0.24968749973416138, 0.5838082270169291, 0.3546921921389451, 0.02131466680685503]
[2.0, 6.0]; [2053460.0, 759577295.5],[0.49955359315505543, 0.5536608948704849, 0.0, 0.03444024023276641, 0.12396694214876033, 0.26171129354053385, 0.5756985684981439, 0.33806876614432696, 0.027316670671031548]
[2.0, 6.0]; [2156133.0, 759679968.5],[0.7181769456178435, 0.5318862097893842, 0.0, 0.03251085510630649, 0.13333333333333333, 0.23220978644222395, 0.5830415704267833, 0.39437037037037026, 0.03549671024968067]
[2.0, 6.0]; [2258806.0, 759782641.5],[0.6468758257495407, 0.5695237962069216, 0.0, 0.033833368645856114, 0.14516129032258066, 0.3032630254917377, 0.5502667360673698, 0.4000583175389998, 0.022231534412846553]
[2.0, 6.0]; [2361479.0, 759885314.5],[0.6683261941216063, 0.5578135966645102, 0.0, 0.033833368645856114, 0.13675213675213677, 0.2695833742373996, 0.579565060805466, 0.4449653574221396, 0.02727997606260466]
[2.0, 6.0]; [2464152.0, 759987987.5],[0.6963149688681557, 0.38375720003344926, 0.0, 0.02705528665717621, 0.15384615384615385, 0.299572684337785, 0.6860451284205242, 0.39437037037037026, 0.053072887931925126]
[2.0, 6.0]; [2566825.0, 760090660.5],[0.5705419337358697, 0.5046467115917784, 0.0, 0.031236419590486605, 0.20634920634920634, 0.2217863717521173, 0.6503862179244031, 0.47455200000000003, 0.046603198046771474]
[2.0, 6.0]; [2669498.0, 760193333.5],[0.7333276084657119, 0.4958284368000201, 0.0, 0.03083064958204313, 0.07142857142857142, 0.2422547597281123, 0.5888721096947244, 0.3461371757703014, 0.02645796075822397]
[2.0, 6.0]; [2772171.0, 760296006.5],[0.6776031006747419, 0.5748858481386869, 0.0, 0.03479227909412889, 0.12605042016806722, 0.2703006490749269, 0.6222913113541617, 0.30639645147517125, 0.033607544517574126]
[2.0, 6.0]; [2874844.0, 760398679.5],[0.5786952463239444, 0.44708390532680164, 0.0, 0.030016186653128368, 0.11965811965811966, 0.21753071793578038, 0.6055368814721509, 0.317707307144311, 0.03597182022692271]
[2.0, 6.0]; [2977517.0, 760501352.5],[0.595327649201227, 0.45901039263527155, 0.0, 0.03083064958204313, 0.125, 0.28816844254181406, 0.6373859094138354, 0.3526765533820992, 0.031591676642570114]
