[2.875, 4.875]; [0.0, 378761917.75],[0.310434042291136, 0.3321603247352385, 0.006772384747982549, 0.055511270290170917, 0.05952380952380952, 0.19593532459002896, 0.5938757092995728, 0.26133905481075514, 0.0011518945491944992]
[3.25, 5.25]; [0.0, 378761917.75],[0.395191538545024, 0.4466475766050565, 0.0, 0.05137651006711409, 0.15053763440860216, 0.31628868380095165, 0.628538785263306, 0.37062565833405514, 0.0007943813659834087]
[3.25, 5.25]; [51337.0, 378813254.75],[0.3526722952949908, 0.5323489326395439, 0.0, 0.05333174570338271, 0.19047619047619047, 0.20849688740145572, 0.6254799891591498, 0.5208784166511011, 0.0036786372362002627]
[3.25, 5.25]; [102674.0, 378864591.75],[0.42523903913408817, 0.5905264300460623, 0.0, 0.05657673162941265, 0.2403846153846154, 0.3935280380436108, 0.5824844945314811, 0.44845617857861914, 0.0013197015480612094]
[3.25, 5.25]; [154011.0, 378915928.75],[0.36682275868884423, 0.6150509746108763, 0.003231243935082537, 0.04878918398243976, 0.19469026548672566, 0.1966604610038461, 0.6243975243854345, 0.3980908211503972, 0.007333044162490855]
[3.25, 5.25]; [205348.0, 378967265.75],[0.3874121139530202, 0.58711036214609, 0.0060964069770434, 0.0532326372346133, 0.23684210526315788, 0.2107100667491374, 0.6447459075420315, 0.43131961591220846, 0.0022223869941470934]
[3.25, 5.25]; [256685.0, 379018602.75],[0.30871754266439355, 0.7052330551484143, 0.0, 0.05948859060402684, 0.2542372881355932, 0.27811765726897153, 0.5444327928484997, 0.5079257486298797, 0.0013172229298677647]
[3.25, 5.25]; [308022.0, 379069939.75],[0.30783154571284715, 0.58224087581659, 0.0, 0.054454801149454723, 0.19672131147540983, 0.26656020915739664, 0.5656553698533113, 0.421875, 0.001584295212843258]
[3.25, 5.25]; [359359.0, 379121276.75],[0.3445236823915749, 0.5901715952400679, 0.0, 0.055342709703438256, 0.24166666666666667, 0.2879361781950636, 0.5494235899337017, 0.45373028138212557, 0.00215169767528394]
[3.625, 5.625]; [0.0, 378761917.75],[0.588453906991697, 0.6904502378399408, 0.010185682390417129, 0.060396658946280615, 0.1686746987951807, 0.17644026365109394, 0.6014903825164997, 0.371307373046875, 0.012221609402754314]
[3.625, 5.625]; [51337.0, 378813254.75],[0.3363387845753907, 0.7441736002354937, 0.0, 0.06278416755017696, 0.22916666666666666, 0.21447304200347922, 0.5630437412820708, 0.43897600000000003, 0.024112182125597147]
[3.625, 5.625]; [102674.0, 378864591.75],[0.2985583663724303, 0.6694595818604991, 0.0, 0.055033571255522794, 0.23893805309734514, 0.1953526908938811, 0.5411605293701748, 0.4506296296296297, 0.007461088116529115]
[3.625, 5.625]; [154011.0, 378915928.75],[0.3367361485392857, 0.5640298540691312, 0.0, 0.0657979865771812, 0.10204081632653061, 0.30706098520204805, 0.60490752094709, 0.43278502671993796, 0.027730031740812275]
[3.625, 5.625]; [205348.0, 378967265.75],[0.3779953169810241, 0.7239821529324753, 0.0, 0.06081890117510213, 0.1, 0.2578677878157836, 0.5188804834350871, 0.4165573108821006, 0.019806338551630918]
[3.625, 5.625]; [256685.0, 379018602.75],[0.44561838281101707, 0.7237845689200945, 0.0027244036861822345, 0.054989266749812964, 0.2018348623853211, 0.2295867314498794, 0.5252346019925059, 0.41213981158891666, 0.0071581654468736615]
[3.625, 5.625]; [308022.0, 379069939.75],[0.38494737659956485, 0.7242635862855631, 0.008948115504818617, 0.0481859978024418, 0.2702702702702703, 0.16355492419151074, 0.5802284054247433, 0.4705075445816187, 0.021154783208796334]
[3.625, 5.625]; [359359.0, 379121276.75],[0.32344173256630215, 0.7250747387636665, 0.0045384432842904615, 0.0669242850756428, 0.2857142857142857, 0.2038564402677305, 0.5170214963401027, 0.3797203657386527, 0.010712311372029312]
[3.625, 5.625]; [410696.0, 379172613.75],[0.6283560589173144, 0.6793668839427423, 0.0, 0.04784760879973835, 0.2641509433962264, 0.3672753499022399, 0.6477708232979975, 0.391752876481769, 0.012179247542963465]
[3.625, 5.625]; [462033.0, 379223950.75],[0.07329773813870614, 0.7053275958883487, 0.0, 0.06888048046553281, 0.1953125, 0.27423546207467303, 0.48635334429264, 0.40946771865697495, 0.013311923804615008]
[3.625, 5.625]; [513370.0, 379275287.75],[0.2672887264751535, 0.7215388318692559, 0.0, 0.06629616043368029, 0.15789473684210525, 0.25332401748655065, 0.571930375402087, 0.4125692729766804, 0.024211906044361135]
[3.625, 5.625]; [564707.0, 379326624.75],[0.38176097665517783, 0.7163798688744981, 0.004108136118723736, 0.050891927593882516, 0.1724137931034483, 0.23761745875069631, 0.5325992191233959, 0.4640327615722869, 0.010193890237081907]
[3.625, 5.625]; [616044.0, 379377961.75],[0.2332213958642751, 0.7091339304637619, 0.0, 0.05984939900480188, 0.20161290322580644, 0.25251904635901007, 0.504452374355177, 0.42623918972074337, 0.02091888725989297]
[3.625, 5.625]; [667381.0, 379429298.75],[0.12458951580379117, 0.6673917798218862, 0.0, 0.06129127516778523, 0.20967741935483872, 0.2799497091918067, 0.5049884019345432, 0.42623918972074337, 0.02300829132182262]
[3.625, 5.625]; [718718.0, 379480635.75],[0.35690275930165827, 0.7065236993424544, 0.0, 0.05984939900480188, 0.19327731092436976, 0.1959814080594067, 0.5446636926202151, 0.3991170042371589, 0.013058631448935666]
[3.625, 5.625]; [770055.0, 379531972.75],[0.2676874711843682, 0.6510806326746434, 0.0, 0.055033571255522794, 0.2032520325203252, 0.28441463949574725, 0.5098211730273146, 0.42623918972074337, 0.015194073442777806]
[3.625, 5.625]; [821392.0, 379583309.75],[0.45525840104956095, 0.6851902318201731, 0.006416957265652509, 0.0495738255033557, 0.24786324786324787, 0.22532320467612243, 0.5462062232768361, 0.4493801951398052, 0.013918846582301428]
[3.625, 5.625]; [872729.0, 379634646.75],[0.262404444418686, 0.7425412009064967, 0.0, 0.05724765362285412, 0.2032520325203252, 0.2786154193796302, 0.49886729142727626, 0.3831567283860622, 0.02074484123406185]
[3.625, 5.625]; [924066.0, 379685983.75],[0.303283175312991, 0.6666090260127517, 0.0, 0.05138441597007188, 0.3, 0.2053634033655524, 0.6150661582409955, 0.48008339098719083, 0.016416274413547413]
[3.625, 5.625]; [975403.0, 379737320.75],[0.17831501603437713, 0.6995525727069352, 0.0, 0.06219261744966443, 0.18181818181818182, 0.22393577853679036, 0.5058619528353296, 0.3318161128812016, 0.01682199339507308]
[3.625, 5.625]; [1026740.0, 379788657.75],[0.2728824159729081, 0.6932163400030404, 0.0, 0.05228562196371241, 0.2589928057553957, 0.24444894541275736, 0.5398875130642136, 0.43338005646259853, 0.006523914133267803]
[3.625, 5.625]; [1078077.0, 379839994.75],[0.18533202346248032, 0.7579588243271654, 0.0, 0.0669242850756428, 0.25196850393700787, 0.22461428533822855, 0.5831767838469586, 0.44310643200385136, 0.021093968087543227]
[3.625, 5.625]; [1129414.0, 379891331.75],[0.1145749161196953, 0.7658429476155678, 0.0, 0.06628390492744125, 0.3233082706766917, 0.26101482453818536, 0.5120941595297517, 0.4911519355937204, 0.021947230172179037]
[3.625, 5.625]; [1180751.0, 379942668.75],[0.19082528396921297, 0.6943703761182123, 0.0, 0.06129127516778523, 0.2222222222222222, 0.2585084841357202, 0.5645818878219713, 0.43381415999275125, 0.01522151590586767]
[3.625, 5.625]; [1232088.0, 379994005.75],[0.02637962488807489, 0.7656534580243417, 0.0, 0.06628390492744125, 0.17777777777777778, 0.2643873394464602, 0.5600211418772145, 0.41396505168696296, 0.012558034095042013]
[3.625, 5.625]; [1283425.0, 380045342.75],[0.19151673855508278, 0.7261008114420303, 0.0, 0.06129127516778523, 0.291970802919708, 0.2421608128682682, 0.548547029671326, 0.5052335683004401, 0.02088008573705179]
[3.625, 5.625]; [1334762.0, 380096679.75],[0.1640193657101537, 0.7354598564951311, 0.0, 0.056791716818033224, 0.29285714285714287, 0.2401133094910554, 0.5205836580244302, 0.41425093914350114, 0.009428394687613872]
[3.625, 5.625]; [1386099.0, 380148016.75],[0.21483507920965805, 0.7474972163124832, 0.0, 0.06219914857254403, 0.25925925925925924, 0.27060402809889333, 0.5728268346014728, 0.46674851413378954, 0.01961300000733361]
[3.625, 5.625]; [1437436.0, 380199353.75],[0.12249218412979332, 0.8119537477678046, 0.0, 0.0669242850756428, 0.2116788321167883, 0.31148300566677806, 0.5320849083385295, 0.41794451296811613, 0.02357706676047991]
[3.625, 5.625]; [1488773.0, 380250690.75],[0.27420913969545335, 0.7057764389088756, 0.0, 0.05228562196371241, 0.2357142857142857, 0.21819931596147363, 0.539371706737742, 0.45273209730320707, 0.010998430333691965]
