[3.0, 5.0]; [0.0, 378761917.75],[0.48636092700392025, 0.4643445152867437, 0.0, 0.05842060968650118, 0.13253012048192772, 0.37733435845240215, 0.5329408737058308, 0.371307373046875, 0.005423477918211908]
[3.0, 5.0]; [51337.0, 378813254.75],[0.3529975368049537, 0.48195533350995723, 0.005719469471100034, 0.052277852348993285, 0.1919191919191919, 0.2168340185981911, 0.5590238292438932, 0.4380992173032966, 0.0018542520037014435]
[3.5, 5.5]; [0.0, 378761917.75],[0.3034065502544936, 0.5470057253577099, 0.0017723622265300467, 0.049236724512947944, 0.23863636363636365, 0.13676203789159566, 0.5990567657743107, 0.45319001914711615, 0.02375604668674786]
[3.5, 5.5]; [51337.0, 378813254.75],[0.23173761065299217, 0.6751006851865327, 0.0, 0.06374726959905164, 0.13861386138613863, 0.3135510690104716, 0.5571301391383636, 0.37006692627994403, 0.01825167563676664]
[3.5, 5.5]; [102674.0, 378864591.75],[0.34682225122289834, 0.5365964006754, 0.0, 0.04770306660371055, 0.22641509433962265, 0.17662273926846797, 0.6198614451553298, 0.3969677519775721, 0.02997663032743634]
[3.5, 5.5]; [154011.0, 378915928.75],[0.35503131105661156, 0.6043142028561197, 0.0, 0.04686979865771811, 0.14705882352941177, 0.24979547016118223, 0.6077714704177151, 0.37006692627994403, 0.017403113352462727]
[3.5, 5.5]; [205348.0, 378967265.75],[0.2625092611760112, 0.6549802000793155, 0.001239337700607694, 0.06130452876836567, 0.1559633027522936, 0.24101999807507668, 0.587744227015546, 0.27952890304961314, 0.012498397128390867]
[3.5, 5.5]; [256685.0, 379018602.75],[0.4253551897650613, 0.6438967782398848, 0.00552540524631325, 0.04958201884702017, 0.18181818181818182, 0.16480908208232525, 0.6456358450504343, 0.33329303703703705, 0.012054123089789426]
[3.5, 5.5]; [308022.0, 379069939.75],[0.3414398894529626, 0.5891857510778608, 0.0, 0.051249849757151716, 0.19827586206896552, 0.2392594857333199, 0.4933456925743326, 0.38955613651096715, 0.022138942422165055]
[3.5, 5.5]; [359359.0, 379121276.75],[0.47194806019337704, 0.6998184310021858, 0.006076785813995682, 0.0495738255033557, 0.1826086956521739, 0.19125492767123717, 0.6195356069271116, 0.4749532558975863, 0.012686082946865416]
[3.5, 5.5]; [410696.0, 379172613.75],[0.5669638028643688, 0.5438406277799649, 0.0, 0.04639943382330718, 0.19298245614035087, 0.40428974719602584, 0.6375039575648758, 0.3619239396024012, 0.021310495476544056]
[3.5, 5.5]; [462033.0, 379223950.75],[0.32888359390494293, 0.678438153823506, 0.007585668764508885, 0.05626715375576717, 0.26229508196721313, 0.25148138927437846, 0.4783959124110353, 0.42623918972074337, 0.005681656295636521]
[3.5, 5.5]; [513370.0, 379275287.75],[0.5279451712128218, 0.5369177140061028, 0.0022988507147836974, 0.04937677738794507, 0.16666666666666666, 0.23681020110503137, 0.5495639383127383, 0.36692189847858764, 0.023826424304342397]
[3.5, 5.5]; [564707.0, 379326624.75],[0.32431113561978586, 0.6397347413495797, 0.0019512595297480231, 0.050483214842724874, 0.224, 0.22065304574689074, 0.523265758018201, 0.37581915976477887, 0.017846269667585252]
[3.5, 5.5]; [616044.0, 379377961.75],[0.28032843955451536, 0.6378475613584988, 0.0, 0.04805092816659503, 0.183206106870229, 0.23422744336347184, 0.5051328257975585, 0.357911, 0.01133807603308931]
[3.5, 5.5]; [667381.0, 379429298.75],[0.3128322472979813, 0.6354134567447127, 0.0, 0.050063052739354116, 0.2222222222222222, 0.2503395856021458, 0.5245687043697906, 0.421875, 0.022632938439383424]
[3.5, 5.5]; [718718.0, 379480635.75],[0.3542155009238934, 0.693337296417821, 0.0, 0.0495738255033557, 0.16, 0.24264324205826918, 0.5286504833899583, 0.371307373046875, 0.02444777096088692]
[3.5, 5.5]; [770055.0, 379531972.75],[0.2932660406126073, 0.6386988423670215, 0.002232919053308261, 0.05138441597007188, 0.18253968253968253, 0.2369986004109094, 0.572258841826262, 0.38768627025462954, 0.008647819165141245]
[3.5, 5.5]; [821392.0, 379583309.75],[0.21461963670603587, 0.6449867550032957, 0.0, 0.05333174570338271, 0.203125, 0.24486530546821178, 0.5219716197595771, 0.405224, 0.020278135168648397]
[3.5, 5.5]; [872729.0, 379634646.75],[0.4276664711828046, 0.7352470046641788, 0.0015440889308922878, 0.04770306660371055, 0.2, 0.23593551505818186, 0.5711211447862397, 0.33959274026186376, 0.020829936622320924]
[3.5, 5.5]; [924066.0, 379685983.75],[0.22749061192309053, 0.6942362965772295, 0.0, 0.05591228947404218, 0.24, 0.23356992950318653, 0.5268704942628443, 0.40896136951569734, 0.01795468746531324]
[3.5, 5.5]; [975403.0, 379737320.75],[0.30588418023097175, 0.7398551739911684, 0.0, 0.05138441597007188, 0.25190839694656486, 0.23960807500616968, 0.5836838472546195, 0.41365688913012344, 0.02290116221500623]
[3.5, 5.5]; [1026740.0, 379788657.75],[0.338003578367778, 0.6674718957122905, 0.0028122789984146752, 0.05228562196371241, 0.2109375, 0.21933869055489594, 0.5176845243181674, 0.48246903528808677, 0.010891889080465804]
[3.5, 5.5]; [1078077.0, 379839994.75],[0.14377562610074235, 0.7498594865001634, 0.0, 0.06502171021261298, 0.23255813953488372, 0.20922805522482033, 0.5293375230863964, 0.37324799999999997, 0.014285177103484497]
[3.5, 5.5]; [1129414.0, 379891331.75],[0.24201528517137524, 0.6318187193526126, 0.0, 0.0495738255033557, 0.19548872180451127, 0.20546307963727473, 0.5190183024355128, 0.3644314868804665, 0.017323346260381015]
[3.5, 5.5]; [1180751.0, 379942668.75],[0.20363327732550168, 0.6523480798413615, 0.0, 0.050483214842724874, 0.21052631578947367, 0.23864679139580142, 0.5213924099940825, 0.39330642210383177, 0.01631560859723528]
[3.5, 5.5]; [1232088.0, 379994005.75],[0.25738490935511715, 0.6586973705729935, 0.0, 0.05138441597007188, 0.17293233082706766, 0.24534511147107688, 0.5279106529343065, 0.41779236716947604, 0.01536993465618418]
[3.5, 5.5]; [1283425.0, 380045342.75],[0.23510959564788808, 0.6279728665625899, 0.0, 0.05138441597007188, 0.26666666666666666, 0.23849207507982256, 0.5324851519015021, 0.4576762373661131, 0.015826562489988347]
