[3.0, 5.0]; [0.0, 378761917.75],[0.47172440589662307, 0.48933347566693974, 0.0, 0.055511270290170917, 0.13636363636363635, 0.28479408486473123, 0.6275822915622087, 0.4037971562422946, 0.0027138583994204676]
[3.0, 5.0]; [77005.5, 378838923.25],[0.28541439723765794, 0.5193033979598871, 0.003279633985705678, 0.055511270290170917, 0.1346153846153846, 0.26262305424223065, 0.5393542077400982, 0.381078125, 0.0031527408683394496]
[3.5, 5.5]; [0.0, 378761917.75],[0.5007487756071556, 0.47944095081067284, 0.0031143545635479346, 0.050483214842724874, 0.17582417582417584, 0.18911646377308577, 0.5926173135894411, 0.4159609511861888, 0.02116139297626025]
[3.5, 5.5]; [77005.5, 378838923.25],[0.2027724896414898, 0.6823552466473659, 0.0012195650562323288, 0.05678456375838926, 0.23157894736842105, 0.185475529735606, 0.5867630507455014, 0.43897600000000003, 0.021939733467294328]
[3.5, 5.5]; [154011.0, 378915928.75],[0.33499405322416026, 0.5963397892200021, 0.0, 0.05119433733106526, 0.20192307692307693, 0.31799401322418547, 0.6194351552595398, 0.43224851641734746, 0.008597315826682285]
[3.5, 5.5]; [231016.5, 378992934.25],[0.40252878170234124, 0.5507066626267995, 0.0014825584900632982, 0.04791547778250389, 0.20535714285714285, 0.18858679607994008, 0.5766924893891471, 0.3746965675978215, 0.008552488359640783]
[3.5, 5.5]; [308022.0, 379069939.75],[0.3745389925499024, 0.7041944337501933, 0.00847369655555802, 0.05201299488890862, 0.1391304347826087, 0.1774249233247897, 0.561828841562894, 0.3067528645276516, 0.010824132221055537]
[3.5, 5.5]; [385027.5, 379146945.25],[0.4732982588074982, 0.6470304161975231, 0.004604935056342707, 0.05138441597007188, 0.23478260869565218, 0.2006830941598799, 0.5773556068745119, 0.39437037037037026, 0.013983999428677927]
[3.5, 5.5]; [462033.0, 379223950.75],[0.4510067368647519, 0.5992288681020307, 0.0002101742945551276, 0.04841307331457809, 0.15517241379310345, 0.309771404690742, 0.5190732877724415, 0.407813676913453, 0.0028813685881566267]
[3.5, 5.5]; [539038.5, 379300956.25],[0.5163438981829532, 0.6071037747859622, 0.0, 0.04600378955275118, 0.21929824561403508, 0.3768203153283375, 0.6386746243094099, 0.35171992672501534, 0.004859946044211351]
[3.5, 5.5]; [616044.0, 379377961.75],[0.3494589195974441, 0.6148878942719187, 0.0, 0.04766899298036022, 0.10714285714285714, 0.2729289698177239, 0.5824943900333642, 0.3746965675978215, 0.010462866019643864]
[3.5, 5.5]; [693049.5, 379454967.25],[0.31293455092570166, 0.6654612504304118, 0.0, 0.048880681978389906, 0.168, 0.25221007924972916, 0.5237486262765878, 0.3414217816218421, 0.005184028406742366]
[3.5, 5.5]; [770055.0, 379531972.75],[0.29174657356470507, 0.6315062317168995, 0.0028573385185041707, 0.050483214842724874, 0.18032786885245902, 0.2518308182526765, 0.5605731719097213, 0.4000583175389998, 0.014718853538175033]
[3.5, 5.5]; [847060.5, 379608978.25],[0.2989122998493602, 0.6939199339556644, 0.0, 0.05333174570338271, 0.2153846153846154, 0.22699711198311145, 0.5057945371052677, 0.41762796828606447, 0.01603848778677715]
[3.5, 5.5]; [924066.0, 379685983.75],[0.4443860592666904, 0.6420084565577971, 0.0, 0.05408053691275167, 0.19166666666666668, 0.32126056018818594, 0.5551337939508783, 0.3219730229272493, 0.00042005314565507837]
[3.5, 5.5]; [1001071.5, 379762989.25],[0.3951053630492205, 0.6491771689303844, 0.0, 0.05244077251828304, 0.17355371900826447, 0.257618921123624, 0.5437735622644226, 0.32692455418381344, 0.02684637508869475]
[3.5, 5.5]; [1078077.0, 379839994.75],[0.34869593623671513, 0.7061391058075315, 0.0028627225775234204, 0.05228562196371241, 0.2109375, 0.26556014194361166, 0.5259456780882639, 0.3921568842290721, 0.021714330840631034]
[3.5, 5.5]; [1155082.5, 379917000.25],[0.41484918456163755, 0.6857581433293668, 0.0067770217208038865, 0.0495738255033557, 0.20930232558139536, 0.2114776216200818, 0.5323220932965529, 0.3644314868804665, 0.01208024402959524]
[3.5, 5.5]; [1232088.0, 379994005.75],[0.25001314339243663, 0.6669576532485356, 0.0, 0.05228562196371241, 0.15151515151515152, 0.27138789971274707, 0.5246794842424156, 0.40172522505621255, 0.019515023844182845]
[3.5, 5.5]; [1309093.5, 380071011.25],[0.22897376204677106, 0.6478634422033385, 0.0, 0.05228562196371241, 0.24444444444444444, 0.2542950666244849, 0.511865313047836, 0.4298850729125386, 0.01622477900978082]
[3.5, 5.5]; [1386099.0, 380148016.75],[0.2320849633226527, 0.6865483795280336, 0.0, 0.05228562196371241, 0.2246376811594203, 0.2492501781074501, 0.5194052390202828, 0.3913902542803435, 0.01674194448813899]
[3.5, 5.5]; [1463104.5, 380225022.25],[0.23367790096606958, 0.6801723769451786, 0.0, 0.050483214842724874, 0.2302158273381295, 0.23653036766425525, 0.5376990441858319, 0.42959203606311036, 0.019345784143899376]
[4.0, 6.0]; [0.0, 378761917.75],[0.3242124325869802, 0.611628422371299, 0.0, 0.06190456588362254, 0.18181818181818182, 0.20705786402851759, 0.6502348565663129, 0.48837304687499994, 0.023633749357749836]
[4.0, 6.0]; [77005.5, 378838923.25],[0.36770996023886054, 0.4997225141256928, 0.0, 0.05138441597007188, 0.1958762886597938, 0.3794594146800219, 0.5063160326221803, 0.4551661356395085, 0.02074460485498803]
[4.0, 6.0]; [154011.0, 378915928.75],[0.2518893724715323, 0.7469533481708428, 0.0, 0.05802992532506601, 0.25862068965517243, 0.22350436417916938, 0.6419393115411774, 0.4640327615722869, 0.0073539377239558446]
[4.0, 6.0]; [231016.5, 378992934.25],[0.33921583995089233, 0.5909465553552897, 0.0, 0.04853876735558146, 0.19834710743801653, 0.34696030408021045, 0.6314879268176181, 0.45373028138212557, 0.014687258784439139]
[4.0, 6.0]; [308022.0, 379069939.75],[0.3851648775511887, 0.5618527679571389, 0.0, 0.05333174570338271, 0.1893939393939394, 0.3233437758027743, 0.6173054970864524, 0.3099694011845834, 0.043422618223296384]
[4.0, 6.0]; [385027.5, 379146945.25],[0.24889346504420973, 0.7104792892012479, 0.0, 0.069707040636841, 0.13445378151260504, 0.36462704450739053, 0.5453909985102239, 0.3429999999999999, 0.05771707781770495]
[4.0, 6.0]; [462033.0, 379223950.75],[0.30499289794523826, 0.6745869886151337, 0.0, 0.06567439896511314, 0.1981981981981982, 0.3040803567490054, 0.5741765719140937, 0.41704441741343623, 0.021709774424381767]
[4.0, 6.0]; [539038.5, 379300956.25],[0.33709335284119724, 0.6739706011316069, 0.0, 0.060389932885906036, 0.18032786885245902, 0.2834710149134203, 0.6214243502266183, 0.39091100096101605, 0.024553337255063222]
[4.0, 6.0]; [616044.0, 379377961.75],[0.35258567705611055, 0.5712174740935865, 0.0, 0.055342709703438256, 0.21008403361344538, 0.2605503302341929, 0.4362020843651575, 0.4878784084451423, 0.023203509558129706]
[4.0, 6.0]; [693049.5, 379454967.25],[0.2774985556673117, 0.6716938269344259, 0.0, 0.060396658946280615, 0.18548387096774194, 0.3059006195287909, 0.6612566783347639, 0.3921568842290721, 0.011183218797326047]
[4.0, 6.0]; [770055.0, 379531972.75],[0.134260074416997, 0.568869634843404, 0.0, 0.04760077256189027, 0.27205882352941174, 0.2791019729839563, 0.6306274339333369, 0.4576762373661131, 0.03815138520773053]
[4.0, 6.0]; [847060.5, 379608978.25],[0.27048898721395276, 0.7247944974495354, 0.0, 0.05501142346285356, 0.2230769230769231, 0.3367305141469313, 0.45950984730028765, 0.4302012423577658, 0.02999021738450756]
