[4.119999999999997, 5.119999999999997]; [0.0, 189380958.875],[0.07168675278789337, 0.8351923844044521, 0.0, 0.1153718120805369, 0.4189189189189189, 0.20541656403890785, 0.5731670014667563, 0.5899768386425431, 0.0003497935924879692]
[4.249999999999997, 5.249999999999997]; [0.0, 189380958.875],[0.5423991952647255, 0.8621802100089033, 0.0, 0.09994743923849608, 0.4473684210526316, 0.5303013024717845, 0.5325818966578624, 0.6441585274229903, 0.01988779064827164]
[4.249999999999997, 5.249999999999997]; [51336.0, 189432294.875],[0.4336600692937979, 0.8631086509903207, 0.0021066811361333216, 0.09994743923849608, 0.42857142857142855, 0.3114303288071804, 0.5279030129291666, 0.5688396501457728, 0.00012794472383090549]
[4.379999999999997, 5.379999999999997]; [0.0, 189380958.875],[0.41530238063068414, 0.853498049538309, 0.0042323953850042124, 0.09964215607437509, 0.34523809523809523, 0.2557046581764596, 0.4133920563489991, 0.4734791624262162, 0.0001426855567152558]
[4.379999999999997, 5.379999999999997]; [51336.0, 189432294.875],[0.2504350182961719, 0.8177769269728588, 0.0, 0.10011393381845556, 0.46987951807228917, 0.2858572369640759, 0.5131982888056505, 0.6385245198902608, 0.0020168231347984338]
[4.379999999999997, 5.379999999999997]; [102672.0, 189483630.875],[0.3092117891831418, 0.8359753490925446, 0.0, 0.10005305330658104, 0.45555555555555555, 0.2583885587941247, 0.4366276185507353, 0.5971715993585069, 0.0004968214139154616]
[4.379999999999997, 5.379999999999997]; [154008.0, 189534966.875],[0.2767526286380891, 0.8455448827750272, 0.0, 0.10005305330658104, 0.46153846153846156, 0.28751848041633826, 0.5102288691313133, 0.6625870294509348, 0.0008887877190111877]
[4.509999999999997, 5.509999999999997]; [0.0, 189380958.875],[0.23811194427638047, 0.8330932119437939, 0.0, 0.10412356600204449, 0.4, 0.3618116803348932, 0.5068410995294754, 0.5183209167287129, 0.0004570045875556276]
[4.509999999999997, 5.509999999999997]; [51336.0, 189432294.875],[0.3725768263136426, 0.8651524216043062, 0.0, 0.10005305330658104, 0.42857142857142855, 0.6462108159968363, 0.38385908466615026, 0.5738270128607391, 0.008621310242886869]
[4.509999999999997, 5.509999999999997]; [102672.0, 189483630.875],[0.5546003431591311, 0.8912446982682853, 0.0, 0.09955650903411066, 0.5, 0.5604363042257122, 0.49030823604495066, 0.669921875, 0.009713127985487869]
[4.509999999999997, 5.509999999999997]; [154008.0, 189534966.875],[0.09928701622164351, 0.8485512988479564, 0.0, 0.10182375634386581, 0.4148936170212766, 0.3693641095701136, 0.43725878705846144, 0.5524031086161263, 0.003116932347062482]
